raw,detail,clean_normalized,latitude,longitude,type
경상북도 울릉군 도동길 151-19 울릉중 앞,울릉중 앞,경상북도 울릉군 도동길 151-19,37.4840452,130.9044753,차대사람
경북 울릉 울릉 사동 0111-0003번지 방범용cctv설치지점,경북 울릉 울릉 사동 0111-0003번지 방범용cctv설치지점,,,,차량단독
경상북도 울릉군 태하2길 30-34 37-2 정득순가,37-2 정득순가,경상북도 울릉군 태하2길 30-34,37.512255,130.8016459,차량단독
경상북도 울릉군 울릉순환로 152 저동 삼성상사앞 노상,저동 삼성상사앞 노상,경상북도 울릉군 울릉순환로 152,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 152 저동 삼성상사앞 노상,저동 삼성상사앞 노상,경상북도 울릉군 울릉순환로 152,37.4652336,130.8394194,차량단독
경상북도 울릉군 남양4길 13 남양농협 하나로마트앞,남양농협 하나로마트앞,경상북도 울릉군 남양4길 13,37.4673696,130.837807,차량단독
경상북도 울릉군 남양4길 13 남양농협 하나로마트앞,남양농협 하나로마트앞,경상북도 울릉군 남양4길 13,37.4673696,130.837807,차량단독
경상북도 울릉군 봉래길 5-11 수협어판장 수협앞 어판장,수협어판장 수협앞 어판장,경상북도 울릉군 봉래길 5-11,37.4942698,130.9058294,차량단독
경상북도 울릉군 봉래길 5-11 수협어판장 수협앞 어판장,수협어판장 수협앞 어판장,경상북도 울릉군 봉래길 5-11,37.4942698,130.9058294,차량단독
경상북도 울릉군 울릉순환로 397-6 울릉약소 뒤골목,울릉약소 뒤골목,경상북도 울릉군 울릉순환로 397-6,37.4652336,130.8394194,차대차
경상북도 울릉군 울릉순환로 397-6 울릉약소 뒤골목,울릉약소 뒤골목,경상북도 울릉군 울릉순환로 397-6,37.4652336,130.8394194,차대차
경북 울릉 서면 남양 산0070-0001번지 남양남통터널사이,경북 울릉 서면 남양 산0070-0001번지 남양남통터널사이,,,,차량단독
경상북도 울릉군 울릉순환로 136 저동 오징어 회센터 앞 주차장,저동 오징어 회센터 앞 주차장,경상북도 울릉군 울릉순환로 136,37.4652336,130.8394194,차대차
경상북도 울릉군 울릉순환로 136 저동 오징어 회센터 앞 주차장,저동 오징어 회센터 앞 주차장,경상북도 울릉군 울릉순환로 136,37.4652336,130.8394194,차대차
경상북도 울릉군 울릉순환로 212-10 저동 택시승강장 주차장 일방통행도로,저동 택시승강장 주차장 일방통행도로,경상북도 울릉군 울릉순환로 212-10,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 212-10 저동 택시승강장 주차장 일방통행도로,저동 택시승강장 주차장 일방통행도로,경상북도 울릉군 울릉순환로 212-10,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 212-10 저동 택시승강장 주차장 일방통행도로,저동 택시승강장 주차장 일방통행도로,경상북도 울릉군 울릉순환로 212-10,37.5217669,130.9095328,차량단독
경상북도 울릉군 통구미1길 13 도로상,도로상,경상북도 울릉군 통구미1길 13,37.4666676,130.8606453,차대차
경상북도 울릉군 통구미1길 13 도로상,도로상,경상북도 울릉군 통구미1길 13,37.4666676,130.8606453,차대차
경상북도 울릉군 통구미1길 13 도로상,도로상,경상북도 울릉군 통구미1길 13,37.4666676,130.8606453,차대차
경북 울릉 울릉 사동 산0146-0000번지,경북 울릉 울릉 사동 산0146-0000번지,,,,차량단독
경상북도 울릉군 울릉순환로 217 궁전가요주점 앞 노상,궁전가요주점 앞 노상,경상북도 울릉군 울릉순환로 217,37.5217669,130.9095328,차대차
경상북도 울릉군 울릉순환로 217 궁전가요주점 앞 노상,궁전가요주점 앞 노상,경상북도 울릉군 울릉순환로 217,37.5217669,130.9095328,차대차
경상북도 울릉군 울릉순환로 217 궁전가요주점 앞 노상,궁전가요주점 앞 노상,경상북도 울릉군 울릉순환로 217,37.5217669,130.9095328,차대차
경상북도 울릉군 천부1길 25 북면보건지소 노상,북면보건지소 노상,경상북도 울릉군 천부1길 25,37.5410777,130.8739888,차량단독
경상북도 울릉군 천부1길 25 북면보건지소 노상,북면보건지소 노상,경상북도 울릉군 천부1길 25,37.5410777,130.8739888,차량단독
경상북도 울릉군 울릉순환로 165 저동여객선터미널 후문 노상,저동여객선터미널 후문 노상,경상북도 울릉군 울릉순환로 165,37.4652336,130.8394194,차대사람
경상북도 울릉군 울릉순환로 165 저동여객선터미널 후문 노상,저동여객선터미널 후문 노상,경상북도 울릉군 울릉순환로 165,37.4652336,130.8394194,차대사람
경상북도 울릉군 도동3길 46 울릉도 리브레드 옆 사유지,울릉도 리브레드 옆 사유지,경상북도 울릉군 도동3길 46,37.4840491,130.9050836,차량단독
경상북도 울릉군 도동1길 5-42 자연산활어회센터 앞,자연산활어회센터 앞,경상북도 울릉군 도동1길 5-42,37.4828619,130.9073293,차량단독
경상북도 울릉군 도동1길 5-42 자연산활어회센터 앞,자연산활어회센터 앞,경상북도 울릉군 도동1길 5-42,37.4828619,130.9073293,차량단독
경상북도 울릉군 울릉순환로 785-25 사동항 주차장 도로,사동항 주차장 도로,경상북도 울릉군 울릉순환로 785-25,37.4652336,130.8394194,차대차
경상북도 울릉군 울릉순환로 785-25 사동항 주차장 도로,사동항 주차장 도로,경상북도 울릉군 울릉순환로 785-25,37.4652336,130.8394194,차대차
경상북도 울릉군 도동2길 61 울릉경찰서 앞,울릉경찰서 앞,경상북도 울릉군 도동2길 61,37.4838913,130.9061709,차대차
경상북도 울릉군 도동2길 61 울릉경찰서 앞,울릉경찰서 앞,경상북도 울릉군 도동2길 61,37.4838913,130.9061709,차대차
경상북도 울릉군 무릉길 227-140 해군기지부대 앞 삼거리,해군기지부대 앞 삼거리,경상북도 울릉군 무릉길 227-140,,,차대사람
경상북도 울릉군 무릉길 227-140 해군기지부대 앞 삼거리,해군기지부대 앞 삼거리,경상북도 울릉군 무릉길 227-140,,,차대사람
경상북도 울릉군 울릉순환로 393 동진철물 앞 삼거리,동진철물 앞 삼거리,경상북도 울릉군 울릉순환로 393,37.4652336,130.8394194,차대차
경상북도 울릉군 울릉순환로 393 동진철물 앞 삼거리,동진철물 앞 삼거리,경상북도 울릉군 울릉순환로 393,37.4652336,130.8394194,차대차
경상북도 울릉군 도동길 159 울릉읍사무소 앞,울릉읍사무소 앞,경상북도 울릉군 도동길 159,37.4840452,130.9044753,차대사람
경상북도 울릉군 도동길 159 울릉읍사무소 앞,울릉읍사무소 앞,경상북도 울릉군 도동길 159,37.4840452,130.9044753,차대사람
경상북도 울릉군 도동3길 3 마루통닭 앞 3거리,마루통닭 앞 3거리,경상북도 울릉군 도동3길 3,37.4840491,130.9050836,차량단독
경상북도 울릉군 도동3길 3 마루통닭 앞 3거리,마루통닭 앞 3거리,경상북도 울릉군 도동3길 3,37.4840491,130.9050836,차량단독
경북 울릉 서면 남양 산0118-0001번지 신상진 소유 밭,경북 울릉 서면 남양 산0118-0001번지 신상진 소유 밭,,,,차량단독
경상북도 울릉군 울릉순환로 542-2 사동교회 앞,사동교회 앞,경상북도 울릉군 울릉순환로 542-2,37.4652336,130.8394194,차대사람
경상북도 울릉군 울릉순환로 542-2 사동교회 앞,사동교회 앞,경상북도 울릉군 울릉순환로 542-2,37.4652336,130.8394194,차대사람
경상북도 울릉군 울릉순환로 158 삼성상사 맞은편 주차장,삼성상사 맞은편 주차장,경상북도 울릉군 울릉순환로 158,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 158 삼성상사 맞은편 주차장,삼성상사 맞은편 주차장,경상북도 울릉군 울릉순환로 158,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 219 gs편의점 맞은편 노상,gs편의점 맞은편 노상,경상북도 울릉군 울릉순환로 219,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 219 gs편의점 맞은편 노상,gs편의점 맞은편 노상,경상북도 울릉군 울릉순환로 219,37.5217669,130.9095328,차량단독
경상북도 울릉군 현포1길 38 현포분교 인근 도로상,현포분교 인근 도로상,경상북도 울릉군 현포1길 38,37.5245972,130.822032,차대차
경상북도 울릉군 현포1길 38 현포분교 인근 도로상,현포분교 인근 도로상,경상북도 울릉군 현포1길 38,37.5245972,130.822032,차대차
경상북도 울릉군 현포1길 38 현포분교 인근 도로상,현포분교 인근 도로상,경상북도 울릉군 현포1길 38,37.5245972,130.822032,차대차
경상북도 울릉군 울릉순환로 212-10 저동 택시승강장 주차장,저동 택시승강장 주차장,경상북도 울릉군 울릉순환로 212-10,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 212-10 저동 택시승강장 주차장,저동 택시승강장 주차장,경상북도 울릉군 울릉순환로 212-10,37.5217669,130.9095328,차량단독
경상북도 울릉군 도동길 143 군의회옆 약수터길,군의회옆 약수터길,경상북도 울릉군 도동길 143,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 143 군의회옆 약수터길,군의회옆 약수터길,경상북도 울릉군 도동길 143,37.4840452,130.9044753,차량단독
경상북도 울릉군 울릉순환로 396-18 의료원,의료원,경상북도 울릉군 울릉순환로 396-18,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 396-18 의료원,의료원,경상북도 울릉군 울릉순환로 396-18,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 538 진도식품앞,진도식품앞,경상북도 울릉군 울릉순환로 538,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 538 진도식품앞,진도식품앞,경상북도 울릉군 울릉순환로 538,37.4652336,130.8394194,차량단독
경상북도 울릉군 저동4길 93 올레팬션 주차장,올레팬션 주차장,경상북도 울릉군 저동4길 93,37.5080742,130.907965,차량단독
경상북도 울릉군 저동4길 93 올레팬션 주차장,올레팬션 주차장,경상북도 울릉군 저동4길 93,37.5080742,130.907965,차량단독
경상북도 울릉군 봉래2길 31 서창전기 앞,서창전기 앞,경상북도 울릉군 봉래2길 31,37.4933628,130.9091045,차대차
경상북도 울릉군 봉래2길 31 서창전기 앞,서창전기 앞,경상북도 울릉군 봉래2길 31,37.4933628,130.9091045,차대차
경상북도 울릉군 봉래1길 25 어업회관 앞,어업회관 앞,경상북도 울릉군 봉래1길 25,37.4915537,130.9099592,차대차
경상북도 울릉군 봉래1길 25 어업회관 앞,어업회관 앞,경상북도 울릉군 봉래1길 25,37.4915537,130.9099592,차대차
경상북도 울릉군 도동길 149-19 울릉제일교회 앞,울릉제일교회 앞,경상북도 울릉군 도동길 149-19,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 149-19 울릉제일교회 앞,울릉제일교회 앞,경상북도 울릉군 도동길 149-19,37.4840452,130.9044753,차량단독
경북 울릉 서면 남양 산0070-0001번지 남양터널내,경북 울릉 서면 남양 산0070-0001번지 남양터널내,,,,차대차
경북 울릉 서면 남양 산0070-0001번지 남양터널내,경북 울릉 서면 남양 산0070-0001번지 남양터널내,,,,차대차
경북 울릉 서면 남양 산0070-0001번지 남양터널내,경북 울릉 서면 남양 산0070-0001번지 남양터널내,,,,차대차
경상북도 울릉군 울릉순환로 147 오징어회타운 옆 주차장,오징어회타운 옆 주차장,경상북도 울릉군 울릉순환로 147,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 147 오징어회타운 옆 주차장,오징어회타운 옆 주차장,경상북도 울릉군 울릉순환로 147,37.5217669,130.9095328,차량단독
경상북도 울릉군 도동길 49 소공원 옆 노상,소공원 옆 노상,경상북도 울릉군 도동길 49,37.4840452,130.9044753,차대차
경상북도 울릉군 도동길 49 소공원 옆 노상,소공원 옆 노상,경상북도 울릉군 도동길 49,37.4840452,130.9044753,차대차
경상북도 울릉군 도동3길 9 도동식품 앞,도동식품 앞,경상북도 울릉군 도동3길 9,37.4840491,130.9050836,차대사람
경상북도 울릉군 도동3길 9 도동식품 앞,도동식품 앞,경상북도 울릉군 도동3길 9,37.4840491,130.9050836,차대사람
경상북도 울릉군 도동2길 23 공용주차장 1층,공용주차장 1층,경상북도 울릉군 도동2길 23,37.4838913,130.9061709,차량단독
경상북도 울릉군 도동2길 23 공용주차장 1층,공용주차장 1층,경상북도 울릉군 도동2길 23,37.4838913,130.9061709,차량단독
경상북도 울릉군 도동길 46 도동항공영주차장지하1층,도동항공영주차장지하1층,경상북도 울릉군 도동길 46,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 46 도동항공영주차장지하1층,도동항공영주차장지하1층,경상북도 울릉군 도동길 46,37.4840452,130.9044753,차량단독
경북 울릉 북면 현포 0001-0003번지 현포방면 임시신호등,경북 울릉 북면 현포 0001-0003번지 현포방면 임시신호등,,,,차대차
경북 울릉 북면 현포 0001-0003번지 현포방면 임시신호등,경북 울릉 북면 현포 0001-0003번지 현포방면 임시신호등,,,,차대차
경북 울릉 북면 현포 0001-0003번지 현포방면 임시신호등,경북 울릉 북면 현포 0001-0003번지 현포방면 임시신호등,,,,차대차
경북 울릉 북면 현포 0001-0003번지 현포방면 임시신호등,경북 울릉 북면 현포 0001-0003번지 현포방면 임시신호등,,,,차대차
경상북도 울릉군 울릉순환로 2816 코끼리 바위임시신호등,코끼리 바위임시신호등,경상북도 울릉군 울릉순환로 2816,37.5217669,130.9095328,차대차
경상북도 울릉군 울릉순환로 2816 코끼리 바위임시신호등,코끼리 바위임시신호등,경상북도 울릉군 울릉순환로 2816,37.5217669,130.9095328,차대차
경북 울릉 울릉 도동 0594-0006번지,경북 울릉 울릉 도동 0594-0006번지,,,,차대차
경북 울릉 울릉 도동 0594-0006번지,경북 울릉 울릉 도동 0594-0006번지,,,,차대차
경북 울릉 울릉 도동 0594-0006번지,경북 울릉 울릉 도동 0594-0006번지,,,,차대차
경상북도 울릉군 울릉순환로 212-16 저동수협 앞,저동수협 앞,경상북도 울릉군 울릉순환로 212-16,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 212-16 저동수협 앞,저동수협 앞,경상북도 울릉군 울릉순환로 212-16,37.5217669,130.9095328,차량단독
경상북도 울릉군 통구미길 2 윗통구미 올라 가는길,윗통구미 올라 가는길,경상북도 울릉군 통구미길 2,37.4706437,130.855431,차량단독
경상북도 울릉군 통구미길 2 윗통구미 올라 가는길,윗통구미 올라 가는길,경상북도 울릉군 통구미길 2,37.4706437,130.855431,차량단독
경상북도 울릉군 현포2길 121 해양연구기지 가기전,해양연구기지 가기전,경상북도 울릉군 현포2길 121,37.5234099,130.8150628,차대차
경상북도 울릉군 현포2길 121 해양연구기지 가기전,해양연구기지 가기전,경상북도 울릉군 현포2길 121,37.5234099,130.8150628,차대차
경상북도 울릉군 도동길 196 도동삼거리,도동삼거리,경상북도 울릉군 도동길 196,37.4840452,130.9044753,차대차
경상북도 울릉군 도동길 196 도동삼거리,도동삼거리,경상북도 울릉군 도동길 196,37.4840452,130.9044753,차대차
경상북도 울릉군 울릉순환로 785-27 사동항 여객선터미널 주차장,사동항 여객선터미널 주차장,경상북도 울릉군 울릉순환로 785-27,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 785-27 사동항 여객선터미널 주차장,사동항 여객선터미널 주차장,경상북도 울릉군 울릉순환로 785-27,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 3140 해중전망대 주차장,해중전망대 주차장,경상북도 울릉군 울릉순환로 3140,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 3140 해중전망대 주차장,해중전망대 주차장,경상북도 울릉군 울릉순환로 3140,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 1270-2 남양집 월편,남양집 월편,경상북도 울릉군 울릉순환로 1270-2,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 1270-2 남양집 월편,남양집 월편,경상북도 울릉군 울릉순환로 1270-2,37.4652336,130.8394194,차량단독
경상북도 울릉군 도동1길 38 에이스호텔 앞,에이스호텔 앞,경상북도 울릉군 도동1길 38,37.4828619,130.9073293,차대사람
경상북도 울릉군 도동1길 38 에이스호텔 앞,에이스호텔 앞,경상북도 울릉군 도동1길 38,37.4828619,130.9073293,차대사람
경상북도 울릉군 무릉길 227-140 118해군전대 앞,118해군전대 앞,경상북도 울릉군 무릉길 227-140,,,차대차
경상북도 울릉군 무릉길 227-140 118해군전대 앞,118해군전대 앞,경상북도 울릉군 무릉길 227-140,,,차대차
경상북도 울릉군 봉래2길 30-2 저동파출소앞 노상,저동파출소앞 노상,경상북도 울릉군 봉래2길 30-2,37.4935148,130.9092049,차량단독
경상북도 울릉군 봉래2길 30-2 저동파출소앞 노상,저동파출소앞 노상,경상북도 울릉군 봉래2길 30-2,37.4935148,130.9092049,차량단독
경상북도 울릉군 울릉순환로 147 오징어회타운 주차장,오징어회타운 주차장,경상북도 울릉군 울릉순환로 147,37.5217669,130.9095328,차대차
경상북도 울릉군 울릉순환로 147 오징어회타운 주차장,오징어회타운 주차장,경상북도 울릉군 울릉순환로 147,37.5217669,130.9095328,차대차
경상북도 울릉군 울릉순환로 212-29 정애분식 앞 노상,정애분식 앞 노상,경상북도 울릉군 울릉순환로 212-29,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 212-29 정애분식 앞 노상,정애분식 앞 노상,경상북도 울릉군 울릉순환로 212-29,37.5217669,130.9095328,차량단독
경상북도 울릉군 봉래2길 40,,경상북도 울릉군 봉래2길 40,37.4933628,130.9091045,차량단독
경상북도 울릉군 봉래2길 40,,경상북도 울릉군 봉래2길 40,37.4933628,130.9091045,차량단독
경상북도 울릉군 봉래2길 26 황제모텔 앞 노상,황제모텔 앞 노상,경상북도 울릉군 봉래2길 26,37.4933628,130.9091045,차량단독
경상북도 울릉군 울릉순환로 222 저동GS편의점 맞은편 주차장,저동GS편의점 맞은편 주차장,경상북도 울릉군 울릉순환로 222,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 222 저동GS편의점 맞은편 주차장,저동GS편의점 맞은편 주차장,경상북도 울릉군 울릉순환로 222,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 147 울릉 저동오징어회타운 앞,울릉 저동오징어회타운 앞,경상북도 울릉군 울릉순환로 147,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 147 울릉 저동오징어회타운 앞,울릉 저동오징어회타운 앞,경상북도 울릉군 울릉순환로 147,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 584 장홍달마실 앞,장홍달마실 앞,경상북도 울릉군 울릉순환로 584,37.4652336,130.8394194,차대차
경상북도 울릉군 울릉순환로 584 장홍달마실 앞,장홍달마실 앞,경상북도 울릉군 울릉순환로 584,37.4652336,130.8394194,차대차
경상북도 울릉군 봉래길 47 g펜션 앞 노상,g펜션 앞 노상,경상북도 울릉군 봉래길 47,37.4942698,130.9058294,차량단독
경상북도 울릉군 봉래길 47 g펜션 앞 노상,g펜션 앞 노상,경상북도 울릉군 봉래길 47,37.4942698,130.9058294,차량단독
경상북도 울릉군 봉래길 6-4 따미커피숍 맞은편 노상,따미커피숍 맞은편 노상,경상북도 울릉군 봉래길 6-4,37.4942698,130.9058294,차량단독
경상북도 울릉군 봉래길 6-4 따미커피숍 맞은편 노상,따미커피숍 맞은편 노상,경상북도 울릉군 봉래길 6-4,37.4942698,130.9058294,차량단독
경상북도 울릉군 도동길 215 도동길 217,도동길 217,경상북도 울릉군 도동길 215,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 215 도동길 217,도동길 217,경상북도 울릉군 도동길 215,37.4840452,130.9044753,차량단독
경상북도 울릉군 봉래1길 28 저동공영 주차장 1층,저동공영 주차장 1층,경상북도 울릉군 봉래1길 28,37.4915537,130.9099592,차량단독
경상북도 울릉군 봉래1길 28 저동공영 주차장 1층,저동공영 주차장 1층,경상북도 울릉군 봉래1길 28,37.4915537,130.9099592,차량단독
경상북도 울릉군 울릉순환로 171 저동여객선터미널 화장실 앞,저동여객선터미널 화장실 앞,경상북도 울릉군 울릉순환로 171,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 171 저동여객선터미널 화장실 앞,저동여객선터미널 화장실 앞,경상북도 울릉군 울릉순환로 171,37.4652336,130.8394194,차량단독
경상북도 울릉군 도동1길 5-42 소공원 앞 노상,소공원 앞 노상,경상북도 울릉군 도동1길 5-42,37.4828619,130.9073293,차대차
경상북도 울릉군 도동1길 5-42 소공원 앞 노상,소공원 앞 노상,경상북도 울릉군 도동1길 5-42,37.4828619,130.9073293,차대차
경상북도 울릉군 울릉순환로 396-18 울릉의료원 응급실 옆 입구,울릉의료원 응급실 옆 입구,경상북도 울릉군 울릉순환로 396-18,37.5217669,130.9095328,차대차
경상북도 울릉군 울릉순환로 396-18 울릉의료원 응급실 옆 입구,울릉의료원 응급실 옆 입구,경상북도 울릉군 울릉순환로 396-18,37.5217669,130.9095328,차대차
경상북도 울릉군 도동2길 23 이티타운 앞 이티타운 앞,이티타운 앞 이티타운 앞,경상북도 울릉군 도동2길 23,37.4838913,130.9061709,차량단독
경상북도 울릉군 도동2길 23 이티타운 앞 이티타운 앞,이티타운 앞 이티타운 앞,경상북도 울릉군 도동2길 23,37.4838913,130.9061709,차량단독
경상북도 울릉군 울릉순환로 226 서문교회 앞 다은미용실 맞은편(sk텔레콤 근처),서문교회 앞 다은미용실 맞은편(sk텔레콤 근처),경상북도 울릉군 울릉순환로 226,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 226 서문교회 앞 다은미용실 맞은편(sk텔레콤 근처),서문교회 앞 다은미용실 맞은편(sk텔레콤 근처),경상북도 울릉군 울릉순환로 226,37.4652336,130.8394194,차량단독
경상북도 울릉군 무릉길 227-140 경상북도 울릉군 무릉길 227-140 산호아파트 앞 노상,산호아파트 앞 노상,경상북도 울릉군 무릉길 227-140,,,차대차
경상북도 울릉군 무릉길 227-140 경상북도 울릉군 무릉길 227-140 산호아파트 앞 노상,산호아파트 앞 노상,경상북도 울릉군 무릉길 227-140,,,차대차
경상북도 울릉군 봉래2길 30-2 울릉축산물 프라자 앞 울릉축산물프라자 앞노상,울릉축산물 프라자 앞 울릉축산물프라자 앞노상,경상북도 울릉군 봉래2길 30-2,37.4935148,130.9092049,차량단독
경상북도 울릉군 봉래2길 30-2 울릉축산물 프라자 앞 울릉축산물프라자 앞노상,울릉축산물 프라자 앞 울릉축산물프라자 앞노상,경상북도 울릉군 봉래2길 30-2,37.4935148,130.9092049,차량단독
경상북도 울릉군 울릉순환로 256 이래전기 앞 이래전기 앞,이래전기 앞 이래전기 앞,경상북도 울릉군 울릉순환로 256,37.4652336,130.8394194,차대차
경상북도 울릉군 울릉순환로 256 이래전기 앞 이래전기 앞,이래전기 앞 이래전기 앞,경상북도 울릉군 울릉순환로 256,37.4652336,130.8394194,차대차
경상북도 울릉군 봉래1길 5 어판장 삼거리 저동어판장삼거리,어판장 삼거리 저동어판장삼거리,경상북도 울릉군 봉래1길 5,37.4915537,130.9099592,차대차
경상북도 울릉군 봉래1길 5 어판장 삼거리 저동어판장삼거리,어판장 삼거리 저동어판장삼거리,경상북도 울릉군 봉래1길 5,37.4915537,130.9099592,차대차
경북 울릉 서면 태하 0216-0002번지해군부대 관사 주차장 군부대앞 관사 주차장,경북 울릉 서면 태하 0216-0002번지해군부대 관사 주차장 군부대앞 관사 주차장,,,,차량단독
경북 울릉 서면 태하 0216-0002번지해군부대 관사 주차장 군부대앞 관사 주차장,경북 울릉 서면 태하 0216-0002번지해군부대 관사 주차장 군부대앞 관사 주차장,,,,차량단독
경상북도 울릉군 울릉순환로 2938 예림원 옆 피암터널 예림원신호등에서 피양터널시이,예림원 옆 피암터널 예림원신호등에서 피양터널시이,경상북도 울릉군 울릉순환로 2938,37.4652336,130.8394194,차대차
