raw,detail,clean_normalized,latitude,longitude,type
경상북도 울릉군 봉래길 75,,경상북도 울릉군 봉래길 75,37.4942698,130.9058294,차대차
경상북도 울릉군 도동2길 34,,경상북도 울릉군 도동2길 34,37.4838913,130.9061709,차대사람
경상북도 울릉군 도동2길 34,,경상북도 울릉군 도동2길 34,37.4838913,130.9061709,차대사람
경상북도 울릉군 도동2길 28 공사현장,공사현장,경상북도 울릉군 도동2길 28,37.4838913,130.9061709,차량단독
경상북도 울릉군 신리길 3,,경상북도 울릉군 신리길 3,37.467587,130.8777965,차대차
경상북도 울릉군 신리길 3,,경상북도 울릉군 신리길 3,37.467587,130.8777965,차대차
경북 울릉 북면 천부 산0175-0004번지 더 함 카페 앞 도로,경북 울릉 북면 천부 산0175-0004번지 더 함 카페 앞 도로,,,,차량단독
경북 울릉 북면 천부 산0175-0004번지 더 함 카페 앞 도로,경북 울릉 북면 천부 산0175-0004번지 더 함 카페 앞 도로,,,,차량단독
경상북도 울릉군 도동1길 5-38,,경상북도 울릉군 도동1길 5-38,37.4828619,130.9073293,차량단독
경상북도 울릉군 도동1길 5-38,,경상북도 울릉군 도동1길 5-38,37.4828619,130.9073293,차량단독
경상북도 울릉군 사동2길 44-42 도로의 폭이 차량두대가 동시에 지나가기 ?,도로의 폭이 차량두대가 동시에 지나가기 ?,경상북도 울릉군 사동2길 44-42,37.4791793,130.8859401,차대차
경상북도 울릉군 사동2길 44-42 도로의 폭이 차량두대가 동시에 지나가기 ?,도로의 폭이 차량두대가 동시에 지나가기 ?,경상북도 울릉군 사동2길 44-42,37.4791793,130.8859401,차대차
경상북도 울릉군 천부길 40 도로상,도로상,경상북도 울릉군 천부길 40,37.5354053,130.8715269,차량단독
경상북도 울릉군 천부길 40 도로상,도로상,경상북도 울릉군 천부길 40,37.5354053,130.8715269,차량단독
경상북도 울릉군 천부길 40 도로상,도로상,경상북도 울릉군 천부길 40,37.5354053,130.8715269,차량단독
경상북도 울릉군 북면 나리길 468-37 S자형 우로 굽은 도로,경상북도 울릉군 북면 나리길 468-37 S자형 우로 굽은 도로,,37.5331198,130.8782363,차량단독
경상북도 울릉군 도동길 63 상가밀집 지역,상가밀집 지역,경상북도 울릉군 도동길 63,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 63 상가밀집 지역,상가밀집 지역,경상북도 울릉군 도동길 63,37.4840452,130.9044753,차량단독
경상북도 울릉군 통구미1길 12 터널내,터널내,경상북도 울릉군 통구미1길 12,37.4666676,130.8606453,차대차
경상북도 울릉군 통구미1길 12 터널내,터널내,경상북도 울릉군 통구미1길 12,37.4666676,130.8606453,차대차
경상북도 울릉군 도동2길 14 좁은골목길 일방통행,좁은골목길 일방통행,경상북도 울릉군 도동2길 14,37.4838913,130.9061709,차대사람
경상북도 울릉군 도동2길 14 좁은골목길 일방통행,좁은골목길 일방통행,경상북도 울릉군 도동2길 14,37.4838913,130.9061709,차대사람
경상북도 울릉군 저동4길 457,,경상북도 울릉군 저동4길 457,37.5080742,130.907965,차량단독
경상북도 울릉군 저동4길 457,,경상북도 울릉군 저동4길 457,37.5080742,130.907965,차량단독
경상북도 울릉군 남서길 36-5,,경상북도 울릉군 남서길 36-5,37.4854348,130.8333982,차량단독
경상북도 울릉군 남서길 36-5,,경상북도 울릉군 남서길 36-5,37.4854348,130.8333982,차량단독
경상북도 울릉군 울릉순환로 158-1 주차장,주차장,경상북도 울릉군 울릉순환로 158-1,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 158-1 주차장,주차장,경상북도 울릉군 울릉순환로 158-1,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 212-16 차량이 많이 주차되어 있음,차량이 많이 주차되어 있음,경상북도 울릉군 울릉순환로 212-16,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 212-16 차량이 많이 주차되어 있음,차량이 많이 주차되어 있음,경상북도 울릉군 울릉순환로 212-16,37.5069766,130.9126169,차량단독
경상북도 울릉군 봉래길 16,,경상북도 울릉군 봉래길 16,37.4942698,130.9058294,차량단독
경상북도 울릉군 봉래길 16,,경상북도 울릉군 봉래길 16,37.4942698,130.9058294,차량단독
경상북도 울릉군 봉래2길 19-4 신흥교회가 있음,신흥교회가 있음,경상북도 울릉군 봉래2길 19-4,37.4933628,130.9091045,차량단독
경북 울릉 울릉 저동 0048-0011번지 저동여객선터미널 내 주차장,경북 울릉 울릉 저동 0048-0011번지 저동여객선터미널 내 주차장,,,,차량단독
경북 울릉 울릉 저동 0048-0011번지 저동여객선터미널 내 주차장,경북 울릉 울릉 저동 0048-0011번지 저동여객선터미널 내 주차장,,,,차량단독
경상북도 울릉군 도동1길 5-3 차량혼잡,차량혼잡,경상북도 울릉군 도동1길 5-3,37.4828619,130.9073293,차대사람
경상북도 울릉군 도동1길 5-3 차량혼잡,차량혼잡,경상북도 울릉군 도동1길 5-3,37.4828619,130.9073293,차대사람
경상북도 울릉군 도동길 34 누구나 드나들 수 있는 공용 주차장,누구나 드나들 수 있는 공용 주차장,경상북도 울릉군 도동길 34,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 34 누구나 드나들 수 있는 공용 주차장,누구나 드나들 수 있는 공용 주차장,경상북도 울릉군 도동길 34,37.4840452,130.9044753,차량단독
경상북도 울릉군 울릉순환로 220 gs편의점 앞 계단,gs편의점 앞 계단,경상북도 울릉군 울릉순환로 220,37.4742698,130.8909067,차량단독
경상북도 울릉군 도동길 79 커버길,커버길,경상북도 울릉군 도동길 79,37.4840452,130.9044753,차대사람
경상북도 울릉군 도동길 79 커버길,커버길,경상북도 울릉군 도동길 79,37.4840452,130.9044753,차대사람
경상북도 울릉군 도동4길 8 차량 밀집,차량 밀집,경상북도 울릉군 도동4길 8,37.4834369,130.9047589,차량단독
경상북도 울릉군 도동4길 8 차량 밀집,차량 밀집,경상북도 울릉군 도동4길 8,37.4834369,130.9047589,차량단독
경상북도 울릉군 울릉순환로 3137 불상,불상,경상북도 울릉군 울릉순환로 3137,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 3137 불상,불상,경상북도 울릉군 울릉순환로 3137,37.4742698,130.8909067,차량단독
경상북도 울릉군 도동길 34 차량혼잡(주차장 인근),차량혼잡(주차장 인근),경상북도 울릉군 도동길 34,37.4840452,130.9044753,차대사람
경상북도 울릉군 도동길 34 차량혼잡(주차장 인근),차량혼잡(주차장 인근),경상북도 울릉군 도동길 34,37.4840452,130.9044753,차대사람
경상북도 울릉군 울릉순환로 789,,경상북도 울릉군 울릉순환로 789,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 789,,경상북도 울릉군 울릉순환로 789,37.4742698,130.8909067,차량단독
경상북도 울릉군 봉래1길 30-3,,경상북도 울릉군 봉래1길 30-3,37.4915537,130.9099592,차량단독
경상북도 울릉군 봉래1길 30-3,,경상북도 울릉군 봉래1길 30-3,37.4915537,130.9099592,차량단독
경상북도 울릉군 도동1길 6 많은 관광객이 몰리는 혼잡시간대의 주차장,많은 관광객이 몰리는 혼잡시간대의 주차장,경상북도 울릉군 도동1길 6,37.4828619,130.9073293,차대사람
경상북도 울릉군 도동1길 6 많은 관광객이 몰리는 혼잡시간대의 주차장,많은 관광객이 몰리는 혼잡시간대의 주차장,경상북도 울릉군 도동1길 6,37.4828619,130.9073293,차대사람
경상북도 울릉군 울릉순환로 541-3 버스정차 구역,버스정차 구역,경상북도 울릉군 울릉순환로 541-3,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 541-3 버스정차 구역,버스정차 구역,경상북도 울릉군 울릉순환로 541-3,37.5069766,130.9126169,차량단독
경상북도 울릉군 천부길 62 노상,노상,경상북도 울릉군 천부길 62,37.5354053,130.8715269,차대차
경상북도 울릉군 천부길 62 노상,노상,경상북도 울릉군 천부길 62,37.5354053,130.8715269,차대차
경상북도 울릉군 울릉순환로 236 정문 앞 전봇대,정문 앞 전봇대,경상북도 울릉군 울릉순환로 236,37.4932522,130.9080948,차량단독
경상북도 울릉군 남양길 47 노상,노상,경상북도 울릉군 남양길 47,37.4711237,130.8423359,차량단독
경상북도 울릉군 남양길 47 노상,노상,경상북도 울릉군 남양길 47,37.4711237,130.8423359,차량단독
경상북도 울릉군 봉래2길 41,,경상북도 울릉군 봉래2길 41,37.4933628,130.9091045,차량단독
경상북도 울릉군 봉래2길 41,,경상북도 울릉군 봉래2길 41,37.4933628,130.9091045,차량단독
경상북도 울릉군 도동길 151-16,,경상북도 울릉군 도동길 151-16,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 151-16,,경상북도 울릉군 도동길 151-16,37.4840452,130.9044753,차량단독
경상북도 울릉군 봉래길 113,,경상북도 울릉군 봉래길 113,37.4942698,130.9058294,차량단독
경상북도 울릉군 봉래길 113,,경상북도 울릉군 봉래길 113,37.4942698,130.9058294,차량단독
경상북도 울릉군 울릉순환로 220,,경상북도 울릉군 울릉순환로 220,37.4742698,130.8909067,차대사람
경상북도 울릉군 울릉순환로 220,,경상북도 울릉군 울릉순환로 220,37.4742698,130.8909067,차대사람
경상북도 울릉군 도동2길 23 중앙선이 없고 교행에 주의가 요구되는 도?,중앙선이 없고 교행에 주의가 요구되는 도?,경상북도 울릉군 도동2길 23,37.4838913,130.9061709,차량단독
경상북도 울릉군 도동2길 23 중앙선이 없고 교행에 주의가 요구되는 도?,중앙선이 없고 교행에 주의가 요구되는 도?,경상북도 울릉군 도동2길 23,37.4838913,130.9061709,차량단독
경상북도 울릉군 울릉순환로 171 주차장,주차장,경상북도 울릉군 울릉순환로 171,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 171 주차장,주차장,경상북도 울릉군 울릉순환로 171,37.4742698,130.8909067,차량단독
경북 울릉 서면 태하 0486-0009번지 교통 포장. 공사. 중. 양진입로. 임시. 신,경북 울릉 서면 태하 0486-0009번지 교통 포장. 공사. 중. 양진입로. 임시. 신,,,,차대차
경북 울릉 서면 태하 0486-0009번지 교통 포장. 공사. 중. 양진입로. 임시. 신,경북 울릉 서면 태하 0486-0009번지 교통 포장. 공사. 중. 양진입로. 임시. 신,,,,차대차
경상북도 울릉군 울릉순환로 537 차량밀집,차량밀집,경상북도 울릉군 울릉순환로 537,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 537 차량밀집,차량밀집,경상북도 울릉군 울릉순환로 537,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 1065-8,,경상북도 울릉군 울릉순환로 1065-8,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 286,,경상북도 울릉군 울릉순환로 286,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 373 도로공사로 도동에서 저동방면 1개차로 폐?,도로공사로 도동에서 저동방면 1개차로 폐?,경상북도 울릉군 울릉순환로 373,37.4742698,130.8909067,차대차
경상북도 울릉군 울릉순환로 373 도로공사로 도동에서 저동방면 1개차로 폐?,도로공사로 도동에서 저동방면 1개차로 폐?,경상북도 울릉군 울릉순환로 373,37.4742698,130.8909067,차대차
경상북도 울릉군 저동1길 21-13,,경상북도 울릉군 저동1길 21-13,37.4978519,130.9050032,차량단독
경상북도 울릉군 저동1길 21-13,,경상북도 울릉군 저동1길 21-13,37.4978519,130.9050032,차량단독
경상북도 울릉군 울릉순환로 398,,경상북도 울릉군 울릉순환로 398,37.4742698,130.8909067,차량단독
경상북도 울릉군 봉래2길 30-2,,경상북도 울릉군 봉래2길 30-2,37.4935148,130.9092049,차대차
경상북도 울릉군 봉래2길 30-2,,경상북도 울릉군 봉래2길 30-2,37.4935148,130.9092049,차대차
경상북도 울릉군 무릉길 9,,경상북도 울릉군 무릉길 9,37.4835905,130.8967523,차량단독
경상북도 울릉군 울릉순환로 212-16 수협 및 활어센터가 있어 유동 인구가 많은,수협 및 활어센터가 있어 유동 인구가 많은,경상북도 울릉군 울릉순환로 212-16,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 212-16 수협 및 활어센터가 있어 유동 인구가 많은,수협 및 활어센터가 있어 유동 인구가 많은,경상북도 울릉군 울릉순환로 212-16,37.5069766,130.9126169,차량단독
경상북도 울릉군 도동길 151-24,,경상북도 울릉군 도동길 151-24,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 151-24,,경상북도 울릉군 도동길 151-24,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동6길 23-30 좁은 골목길,좁은 골목길,경상북도 울릉군 도동6길 23-30,37.486492,130.9026857,차량단독
경상북도 울릉군 울릉순환로 212-16,,경상북도 울릉군 울릉순환로 212-16,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 212-16,,경상북도 울릉군 울릉순환로 212-16,37.5069766,130.9126169,차량단독
"경상북도 울릉군 도동3길 18 일방통행식, 주차차량들로인해 통행공간 매","일방통행식, 주차차량들로인해 통행공간 매",경상북도 울릉군 도동3길 18,37.4840491,130.9050836,차량단독
"경상북도 울릉군 도동3길 18 일방통행식, 주차차량들로인해 통행공간 매","일방통행식, 주차차량들로인해 통행공간 매",경상북도 울릉군 도동3길 18,37.4840491,130.9050836,차량단독
경상북도 울릉군 울릉순환로 211 무료주차장,무료주차장,경상북도 울릉군 울릉순환로 211,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 211 무료주차장,무료주차장,경상북도 울릉군 울릉순환로 211,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 538,,경상북도 울릉군 울릉순환로 538,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 656 편도 1차로 도로,편도 1차로 도로,경상북도 울릉군 울릉순환로 656,37.4742698,130.8909067,차대차
경상북도 울릉군 울릉순환로 656 편도 1차로 도로,편도 1차로 도로,경상북도 울릉군 울릉순환로 656,37.4742698,130.8909067,차대차
경상북도 울릉군 울릉순환로 656 편도 1차로 도로,편도 1차로 도로,경상북도 울릉군 울릉순환로 656,37.4742698,130.8909067,차대차
경상북도 울릉군 울릉순환로 286,,경상북도 울릉군 울릉순환로 286,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 286,,경상북도 울릉군 울릉순환로 286,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉읍 도동2길 62 울릉경찰서 주차장,경상북도 울릉군 울릉읍 도동2길 62 울릉경찰서 주차장,,37.4843144,130.9059471,차량단독
경상북도 울릉군 봉래1길 6,,경상북도 울릉군 봉래1길 6,37.4915537,130.9099592,차대차
경상북도 울릉군 봉래1길 6,,경상북도 울릉군 봉래1길 6,37.4915537,130.9099592,차대차
경상북도 울릉군 도동2길 23 관리인이 없어 출입이 자유로운 장소,관리인이 없어 출입이 자유로운 장소,경상북도 울릉군 도동2길 23,37.4838913,130.9061709,차량단독
경상북도 울릉군 도동2길 23 관리인이 없어 출입이 자유로운 장소,관리인이 없어 출입이 자유로운 장소,경상북도 울릉군 도동2길 23,37.4838913,130.9061709,차량단독
경상북도 울릉군 울릉순환로 248-1,,경상북도 울릉군 울릉순환로 248-1,37.4742698,130.8909067,차대사람
경상북도 울릉군 울릉순환로 248-1,,경상북도 울릉군 울릉순환로 248-1,37.4742698,130.8909067,차대사람
경상북도 울릉군 울릉순환로 229,,경상북도 울릉군 울릉순환로 229,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 393,,경상북도 울릉군 울릉순환로 393,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 789 공사자재 및 공사작업차량 출입이 잦은 곳,공사자재 및 공사작업차량 출입이 잦은 곳,경상북도 울릉군 울릉순환로 789,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 789 공사자재 및 공사작업차량 출입이 잦은 곳,공사자재 및 공사작업차량 출입이 잦은 곳,경상북도 울릉군 울릉순환로 789,37.4742698,130.8909067,차량단독
경상북도 울릉군 남서길 8-21 도로옆주차중,도로옆주차중,경상북도 울릉군 남서길 8-21,37.4854348,130.8333982,차량단독
경상북도 울릉군 남서길 8-21 도로옆주차중,도로옆주차중,경상북도 울릉군 남서길 8-21,37.4854348,130.8333982,차량단독
경상북도 울릉군 저동1길 47 도로 오르막,도로 오르막,경상북도 울릉군 저동1길 47,37.4969495,130.908772,차량단독
경상북도 울릉군 저동1길 47 도로 오르막,도로 오르막,경상북도 울릉군 저동1길 47,37.4969495,130.908772,차량단독
경상북도 울릉군 봉래3길 36,,경상북도 울릉군 봉래3길 36,37.4927167,130.9061048,차량단독
경상북도 울릉군 봉래3길 36,,경상북도 울릉군 봉래3길 36,37.4927167,130.9061048,차량단독
경상북도 울릉군 울릉순환로 1280,,경상북도 울릉군 울릉순환로 1280,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 1280,,경상북도 울릉군 울릉순환로 1280,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 785-23 차량소통이 많고 관리인이 없는 대형주차장,차량소통이 많고 관리인이 없는 대형주차장,경상북도 울릉군 울릉순환로 785-23,37.4742698,130.8909067,차대차
경상북도 울릉군 울릉순환로 785-23 차량소통이 많고 관리인이 없는 대형주차장,차량소통이 많고 관리인이 없는 대형주차장,경상북도 울릉군 울릉순환로 785-23,37.4742698,130.8909067,차대차
경상북도 울릉군 봉래2길 30-2,,경상북도 울릉군 봉래2길 30-2,37.4935148,130.9092049,차량단독
경상북도 울릉군 봉래2길 30-2,,경상북도 울릉군 봉래2길 30-2,37.4935148,130.9092049,차량단독
경상북도 울릉군 울릉읍 도동2길 울릉경찰서 주차장 주차장,경상북도 울릉군 울릉읍 도동2길 울릉경찰서 주차장 주차장,,,,차량단독
경상북도 울릉군 봉래길 6 교차로,교차로,경상북도 울릉군 봉래길 6,37.4942698,130.9058294,차대사람
경상북도 울릉군 봉래길 6 교차로,교차로,경상북도 울릉군 봉래길 6,37.4942698,130.9058294,차대사람
경상북도 울릉군 울릉순환로 350,,경상북도 울릉군 울릉순환로 350,37.4742698,130.8909067,차대차
경상북도 울릉군 울릉순환로 350,,경상북도 울릉군 울릉순환로 350,37.4742698,130.8909067,차대차
경상북도 울릉군 울릉순환로 785-27 사동 여객선터미널 주차장 내,사동 여객선터미널 주차장 내,경상북도 울릉군 울릉순환로 785-27,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 785-27 사동 여객선터미널 주차장 내,사동 여객선터미널 주차장 내,경상북도 울릉군 울릉순환로 785-27,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉읍 울릉순환로 610 옥천길 삼거리 옥천길 삼거리,경상북도 울릉군 울릉읍 울릉순환로 610 옥천길 삼거리 옥천길 삼거리,,37.5069766,130.9126169,차대차
경상북도 울릉군 울릉읍 울릉순환로 610 옥천길 삼거리 옥천길 삼거리,경상북도 울릉군 울릉읍 울릉순환로 610 옥천길 삼거리 옥천길 삼거리,,37.5069766,130.9126169,차대차
경상북도 울릉군 울릉순환로 755 많은 차가 지나다니는 장소,많은 차가 지나다니는 장소,경상북도 울릉군 울릉순환로 755,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 755 많은 차가 지나다니는 장소,많은 차가 지나다니는 장소,경상북도 울릉군 울릉순환로 755,37.4742698,130.8909067,차량단독
경상북도 울릉군 도동2길 18 좁은 골목길로 일방통행로,좁은 골목길로 일방통행로,경상북도 울릉군 도동2길 18,37.4838913,130.9061709,차대사람
경상북도 울릉군 도동2길 18 좁은 골목길로 일방통행로,좁은 골목길로 일방통행로,경상북도 울릉군 도동2길 18,37.4838913,130.9061709,차대사람
경상북도 울릉군 울릉순환로 171 공용화장실 앞,공용화장실 앞,경상북도 울릉군 울릉순환로 171,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 171 공용화장실 앞,공용화장실 앞,경상북도 울릉군 울릉순환로 171,37.4742698,130.8909067,차량단독
경북 울릉 울릉 사동 0660-0011번지 다수의 차량이 다니는 주차장,경북 울릉 울릉 사동 0660-0011번지 다수의 차량이 다니는 주차장,,,,차량단독
경북 울릉 울릉 사동 0660-0011번지 다수의 차량이 다니는 주차장,경북 울릉 울릉 사동 0660-0011번지 다수의 차량이 다니는 주차장,,,,차량단독
경상북도 울릉군 도동2길 23 교통량 및 유동인구 빈번,교통량 및 유동인구 빈번,경상북도 울릉군 도동2길 23,37.4838913,130.9061709,차량단독
경상북도 울릉군 도동2길 23 교통량 및 유동인구 빈번,교통량 및 유동인구 빈번,경상북도 울릉군 도동2길 23,37.4838913,130.9061709,차량단독
경상북도 울릉군 봉래1길 14 삼거리,삼거리,경상북도 울릉군 봉래1길 14,37.4915537,130.9099592,차량단독
경상북도 울릉군 봉래1길 14 삼거리,삼거리,경상북도 울릉군 봉래1길 14,37.4915537,130.9099592,차량단독
경상북도 울릉군 도동2길 46 공터주차장,공터주차장,경상북도 울릉군 도동2길 46,37.4838913,130.9061709,차량단독
경상북도 울릉군 도동2길 46 공터주차장,공터주차장,경상북도 울릉군 도동2길 46,37.4838913,130.9061709,차량단독
경북 울릉 북면 천부 산0002-0038번지,경북 울릉 북면 천부 산0002-0038번지,,,,차량단독
경북 울릉 북면 천부 산0002-0038번지,경북 울릉 북면 천부 산0002-0038번지,,,,차량단독
경상북도 울릉군 울릉순환로 656,,경상북도 울릉군 울릉순환로 656,37.4742698,130.8909067,차대차
경상북도 울릉군 울릉순환로 656,,경상북도 울릉군 울릉순환로 656,37.4742698,130.8909067,차대차
경상북도 울릉군 울릉순환로 656,,경상북도 울릉군 울릉순환로 656,37.4742698,130.8909067,차대차
경상북도 울릉군 울릉순환로 656,,경상북도 울릉군 울릉순환로 656,37.4742698,130.8909067,차대차
경상북도 울릉군 도동길 77,,경상북도 울릉군 도동길 77,37.4840452,130.9044753,차대차
경상북도 울릉군 도동길 77,,경상북도 울릉군 도동길 77,37.4840452,130.9044753,차대차
경상북도 울릉군 도동길 44,,경상북도 울릉군 도동길 44,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 44,,경상북도 울릉군 도동길 44,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 34,,경상북도 울릉군 도동길 34,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 34,,경상북도 울릉군 도동길 34,37.4840452,130.9044753,차량단독
경상북도 울릉군 천부3길 217-37 주차장,주차장,경상북도 울릉군 천부3길 217-37,37.5391263,130.8774686,차량단독
경상북도 울릉군 천부3길 217-37 주차장,주차장,경상북도 울릉군 천부3길 217-37,37.5391263,130.8774686,차량단독
경상북도 울릉군 서면 학포길 학포 마을 학포 마을 주변,경상북도 울릉군 서면 학포길 학포 마을 학포 마을 주변,,,,차량단독
경상북도 울릉군 울릉순환로 560,,경상북도 울릉군 울릉순환로 560,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 560,,경상북도 울릉군 울릉순환로 560,37.4742698,130.8909067,차량단독
경상북도 울릉군 도동2길 45 노상,노상,경상북도 울릉군 도동2길 45,37.4838913,130.9061709,차량단독
경상북도 울릉군 도동2길 45 노상,노상,경상북도 울릉군 도동2길 45,37.4838913,130.9061709,차량단독
경상북도 울릉군 무릉길 9,,경상북도 울릉군 무릉길 9,37.4835905,130.8967523,차량단독
경상북도 울릉군 무릉길 9,,경상북도 울릉군 무릉길 9,37.4835905,130.8967523,차량단독
경상북도 울릉군 울릉순환로 286 주차장,주차장,경상북도 울릉군 울릉순환로 286,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 286 주차장,주차장,경상북도 울릉군 울릉순환로 286,37.5069766,130.9126169,차량단독
경상북도 울릉군 도동길 14,,경상북도 울릉군 도동길 14,37.4813954,130.9097905,차량단독
경상북도 울릉군 도동길 14,,경상북도 울릉군 도동길 14,37.4813954,130.9097905,차량단독
경상북도 울릉군 도동1길 5-38,,경상북도 울릉군 도동1길 5-38,37.4828619,130.9073293,차량단독
경상북도 울릉군 도동1길 5-38,,경상북도 울릉군 도동1길 5-38,37.4828619,130.9073293,차량단독
경상북도 울릉군 봉래길 47 G 펜션 앞,G 펜션 앞,경상북도 울릉군 봉래길 47,37.4942698,130.9058294,차량단독
