raw,detail,clean_normalized,latitude,longitude,type
경상북도 울릉군 울릉순환로 240 피해자 주거지 앞 시멘트 마당,피해자 주거지 앞 시멘트 마당,경상북도 울릉군 울릉순환로 240,37.4925859984592,130.907276214405,차량단독
경상북도 울릉군 저동길 71-50 주택가,주택가,경상북도 울릉군 저동길 71-50,37.495388983871,130.903973840499,차량단독
경상북도 울릉군 봉래2길 38 사고장소 일대 주차된 차량 많음,사고장소 일대 주차된 차량 많음,경상북도 울릉군 봉래2길 38,37.4939033148114,130.908816247888,차량단독
경북 울릉 북면 현포 산0033-0003번지 현포항 입구 일주도로(평리에서 현포방면),경북 울릉 북면 현포 산0033-0003번지 현포항 입구 일주도로(평리에서 현포방면),,37.5288285057705,130.831436892242,
경상북도 울릉군 봉래2길 38 차량 빈번,차량 빈번,경상북도 울릉군 봉래2길 38,37.4939033148114,130.908816247888,
경북 울릉 북면 현포 산0033-0000번지 현포항 입구 해안일주도로(현포터널 옆),경북 울릉 북면 현포 산0033-0000번지 현포항 입구 해안일주도로(현포터널 옆),,37.5288801690661,130.832983814969,차대차
경북 울릉 서면 태하 산0232-0000번지 삼막터널 방향 단차로 수층터널 방향 2차로,경북 울릉 서면 태하 산0232-0000번지 삼막터널 방향 단차로 수층터널 방향 2차로,,37.4910023466828,130.804597683472,차대차
경상북도 울릉군 봉래3길 3 학교앞 삼거리,학교앞 삼거리,경상북도 울릉군 봉래3길 3,37.49268177633,130.907271718714,차대차
경북 울릉 서면 남서 산0162-0001번지 주차장,경북 울릉 서면 남서 산0162-0001번지 주차장,,37.4833588927944,130.806501805398,차량단독
경상북도 울릉군 울릉순환로 352 오르막길 급커브구간,오르막길 급커브구간,경상북도 울릉군 울릉순환로 352,37.4877664101804,130.902030181002,차대차
경상북도 울릉군 봉래1길 19-38 차량통행빈번,차량통행빈번,경상북도 울릉군 봉래1길 19-38,37.4913699063687,130.911496221435,차대차
경상북도 울릉군 봉래1길 14 없음,없음,경상북도 울릉군 봉래1길 14,37.4917790934297,130.910629345883,차대차
경상북도 울릉군 봉래1길 19-62 공중화장실 앞노상,공중화장실 앞노상,경상북도 울릉군 봉래1길 19-62,37.4912098296967,130.912508206776,차대차
경상북도 울릉군 도동길 222,,경상북도 울릉군 도동길 222,37.4850824188904,130.900216178982,차량단독
경상북도 울릉군 도동길 14 주차장,주차장,경상북도 울릉군 도동길 14,37.4815633667462,130.909708473672,차량단독
경상북도 울릉군 약수터길 23 좁은 오른막길,좁은 오른막길,경상북도 울릉군 약수터길 23,37.483683235495,130.90339729484,차대차
경상북도 울릉군 도동2길 23 공영주차장 2층,공영주차장 2층,경상북도 울릉군 도동2길 23,37.4831527486039,130.907687217564,차대차
경상북도 울릉군 남양4길 4 노상,노상,경상북도 울릉군 남양4길 4,37.4665433444848,130.837591939107,차대차
경상북도 울릉군 도동길 93-1 노상,노상,경상북도 울릉군 도동길 93-1,37.4834456950909,130.906278070264,차대사람
경상북도 울릉군 약수터길 28 노상 주차장,노상 주차장,경상북도 울릉군 약수터길 28,37.483744314627,130.90312431366,차량단독
경상북도 울릉군 울릉순환로 1065-8 터널 끝나는 지점,터널 끝나는 지점,경상북도 울릉군 울릉순환로 1065-8,37.461034085936,130.856241728367,차량단독
경북 울릉 북면 천부 산 456- 5번지천부오션빌리지펜션 진입 전 천부오션빌리지펜션 진입 전 외길,경북 울릉 북면 천부 산 456- 5번지천부오션빌리지펜션 진입 전 천부오션빌리지펜션 진입 전 외길,,,,차량단독
경상북도 울릉군 울릉순환로 219-3 노상,노상,경상북도 울릉군 울릉순환로 219-3,37.4920863114444,130.909141238026,차량단독
경상북도 울릉군 서면 남서길 남서리 186-2 수층터널 내부 수층터널 내부(태하에서 구암방면),경상북도 울릉군 서면 남서길 남서리 186-2 수층터널 내부 수층터널 내부(태하에서 구암방면),,,,차대차
경상북도 울릉군 울릉순환로 214,,경상북도 울릉군 울릉순환로 214,37.4923972386551,130.909744439449,차대사람
경상북도 울릉군 무릉길 227-75 출입문 앞 발전기실,출입문 앞 발전기실,경상북도 울릉군 무릉길 227-75,37.4809709701166,130.898764867609,차대차
경상북도 울릉군 봉래1길 19-47 촛대바위 공중화장실 앞 노상주차,촛대바위 공중화장실 앞 노상주차,경상북도 울릉군 봉래1길 19-47,37.4915239485874,130.913549374172,차량단독
경상북도 울릉군 울릉순환로 350,,경상북도 울릉군 울릉순환로 350,37.4876097979382,130.90255618521,차대차
경상북도 울릉군 도동1길 5-3,,경상북도 울릉군 도동1길 5-3,37.4822300044762,130.907979312002,차량단독
경상북도 울릉군 남양길 43,,경상북도 울릉군 남양길 43,37.4680566247067,130.83866539942,차량단독
경북 울릉 울릉 사동 산0144-0005번지,경북 울릉 울릉 사동 산0144-0005번지,,37.4563424767076,130.874448847363,차대차
경상북도 울릉군 울릉순환로 532 노상주차장,노상주차장,경상북도 울릉군 울릉순환로 532,37.4756536182491,130.893601274261,차량단독
경상북도 울릉군 울릉순환로 214-1 상가 앞 주차,상가 앞 주차,경상북도 울릉군 울릉순환로 214-1,37.4924483639083,130.909614661309,차대차
경상북도 울릉군 행남길 10-1 LX국토정보공사 앞 주차장,LX국토정보공사 앞 주차장,경상북도 울릉군 행남길 10-1,37.4846814996974,130.905872553108,차량단독
경상북도 울릉군 평리1길 131 너와펜션 주차장,너와펜션 주차장,경상북도 울릉군 평리1길 131,37.5251414893483,130.842087264198,차대사람
경상북도 울릉군 울릉순환로 676-1,,경상북도 울릉군 울릉순환로 676-1,37.4691854145134,130.881740314261,차대차
경상북도 울릉군 봉래2길 6 좁은 길 차량 빈번,좁은 길 차량 빈번,경상북도 울릉군 봉래2길 6,37.4925494343404,130.909282038596,차대차
경북 울릉 울릉 저동 0382-0004번지 내리막 비탈길 흙바닥,경북 울릉 울릉 저동 0382-0004번지 내리막 비탈길 흙바닥,,37.4994359175617,130.905282503522,차량단독
경상북도 울릉군 무릉길 245-98 노상,노상,경상북도 울릉군 무릉길 245-98,37.4789385402332,130.896867772612,차량단독
경상북도 울릉군 저동3길 47 깍개등 방면에서 신흥슈퍼 방면 내리막 도?,깍개등 방면에서 신흥슈퍼 방면 내리막 도?,경상북도 울릉군 저동3길 47,37.5011427811173,130.910895867534,차량단독
경상북도 울릉군 도동길 34 노면 주차장,노면 주차장,경상북도 울릉군 도동길 34,37.4823329542645,130.909054738313,
경상북도 울릉군 도동길 34 도동항 노면 주차장,도동항 노면 주차장,경상북도 울릉군 도동길 34,37.4823329542645,130.909054738313,차량단독
경상북도 울릉군 봉래길 40-1 주차장에. 주차된 차,주차장에. 주차된 차,경상북도 울릉군 봉래길 40-1,37.4944163719646,130.907792463187,차량단독
경상북도 울릉군 울릉순환로 785-25,,경상북도 울릉군 울릉순환로 785-25,37.4617789376465,130.878287805297,차대차
경북 울릉 서면 태하 0754-0000번지 도로보수공사 현장으로서 외부차량은 진입?,경북 울릉 서면 태하 0754-0000번지 도로보수공사 현장으로서 외부차량은 진입?,,37.4895759565108,130.803567706684,차량단독
경상북도 울릉군 도동1길 5-3 CCTV 있음,CCTV 있음,경상북도 울릉군 도동1길 5-3,37.4822300044762,130.907979312002,차대차
경상북도 울릉군 울릉순환로 171,,경상북도 울릉군 울릉순환로 171,37.4957423216477,130.909650454925,차량단독
경상북도 울릉군 울릉순환로 608,,경상북도 울릉군 울릉순환로 608,37.472601321,130.887834016011,차대차
경북 울릉 울릉 도동 0401-0002번지 공사차량 이동 빈번함,경북 울릉 울릉 도동 0401-0002번지 공사차량 이동 빈번함,,37.4896395078464,130.904581340848,차량단독
경상북도 울릉군 학포길 185-7 공중화장실 앞 노상,공중화장실 앞 노상,경상북도 울릉군 학포길 185-7,37.5039063851079,130.805146554903,차대차
경상북도 울릉군 도동2길 96 주차장 옥상,주차장 옥상,경상북도 울릉군 도동2길 96,37.4849743468502,130.904136572849,차대차
경상북도 울릉군 도동길 34 도동항 인근주차장,도동항 인근주차장,경상북도 울릉군 도동길 34,37.4823329542645,130.909054738313,차대차
경상북도 울릉군 울릉순환로 183 해양파출소 입구주차장,해양파출소 입구주차장,경상북도 울릉군 울릉순환로 183,37.4946673502269,130.909639648169,차대차
경북 울릉 서면 남서 산0113-0001번지 낙석위험지역,경북 울릉 서면 남서 산0113-0001번지 낙석위험지역,,37.4728982406735,130.817475446061,차량단독
경상북도 울릉군 도동1길 6 소공원 앞 도로,소공원 앞 도로,경상북도 울릉군 도동1길 6,37.4824237476129,130.908067384658,
경상북도 울릉군 울릉순환로 356-3 작은 골목길이있는 삼거리,작은 골목길이있는 삼거리,경상북도 울릉군 울릉순환로 356-3,37.4872748759223,130.901816991548,차대차
경상북도 울릉군 약수터길 90-17,,경상북도 울릉군 약수터길 90-17,37.4834197306272,130.900880134754,차량단독
경상북도 울릉군 도동7길 39-1,,경상북도 울릉군 도동7길 39-1,37.4845514468863,130.900582896841,차량단독
경상북도 울릉군 남양길 41,,경상북도 울릉군 남양길 41,37.468005158811,130.838570011366,차대차
경상북도 울릉군 울릉순환로 395,,경상북도 울릉군 울릉순환로 395,37.4853373323975,130.89959812501,차량단독
경상북도 울릉군 울릉순환로 171 저동 여객선터미널 앞노상,저동 여객선터미널 앞노상,경상북도 울릉군 울릉순환로 171,37.4957423216477,130.909650454925,차량단독
경상북도 울릉군 울릉순환로 541-14,,경상북도 울릉군 울릉순환로 541-14,37.4753269147927,130.894804754371,차량단독
경상북도 울릉군 도동1길 5-42,,경상북도 울릉군 도동1길 5-42,37.4818033181246,130.907850275659,차량단독
경상북도 울릉군 울릉순환로 785-17 노상,노상,경상북도 울릉군 울릉순환로 785-17,37.4618398736975,130.876447153112,차대차
경북 울릉 서면 태하 0754-0000번지 터널내에서,경북 울릉 서면 태하 0754-0000번지 터널내에서,,37.4895759565108,130.803567706684,
경상북도 울릉군 도동4길 8 체육관 앞 주차장,체육관 앞 주차장,경상북도 울릉군 도동4길 8,37.4838151248654,130.904530066183,차량단독
경상북도 울릉군 울릉순환로 2625,,경상북도 울릉군 울릉순환로 2625,37.5263551395248,130.82544071785,차량단독
경상북도 울릉군 저동길 61,,경상북도 울릉군 저동길 61,37.4946733502834,130.905223524973,차량단독
경상북도 울릉군 남양길 23-1 이면도로,이면도로,경상북도 울릉군 남양길 23-1,37.4672719797112,130.838293414314,차량단독
경상북도 울릉군 도동길 14,,경상북도 울릉군 도동길 14,37.4815633667462,130.909708473672,차량단독
경상북도 울릉군 울릉순환로 118,,경상북도 울릉군 울릉순환로 118,37.4995046300129,130.912162243587,차대차
경상북도 울릉군 도동길 14 매표소 밑 주차장,매표소 밑 주차장,경상북도 울릉군 도동길 14,37.4815633667462,130.909708473672,차량단독
경북 울릉 서면 남양 산0070-0001번지 굽은도로,경북 울릉 서면 남양 산0070-0001번지 굽은도로,,,,차대차
경상북도 울릉군 도동2길 96 울릉읍 도동공영주차장 지상1층,울릉읍 도동공영주차장 지상1층,경상북도 울릉군 도동2길 96,37.4849743468502,130.904136572849,차대차
경북 울릉 울릉 사동 0386-0000번지 농로 비탈길,경북 울릉 울릉 사동 0386-0000번지 농로 비탈길,,37.4788245113177,130.882804123256,차량단독
경상북도 울릉군 도동길 83 중앙선없는도로,중앙선없는도로,경상북도 울릉군 도동길 83,37.4834021885499,130.906966433145,
경상북도 울릉군 울릉순환로 513,,경상북도 울릉군 울릉순환로 513,37.4769411652693,130.893367518787,차대차
