raw,detail,clean_normalized,latitude,longitude,type
경상북도 울릉군 울릉순환로 213 저동 농협 앞 도로,저동 농협 앞 도로,경상북도 울릉군 울릉순환로 213,37.4652336,130.8394194,차량단독
경상북도 울릉군 도동길 137 주차장 입구,주차장 입구,경상북도 울릉군 도동길 137,37.4840452,130.9044753,차량단독
경상북도 울릉군 천부길 422,,경상북도 울릉군 천부길 422,37.5354053,130.8715269,차량단독
경상북도 울릉군 울릉순환로 694 가장자리 구분없는 차도,가장자리 구분없는 차도,경상북도 울릉군 울릉순환로 694,37.4652336,130.8394194,차대사람
경상북도 울릉군 울릉순환로 694 가장자리 구분없는 차도,가장자리 구분없는 차도,경상북도 울릉군 울릉순환로 694,37.4652336,130.8394194,차대사람
경상북도 울릉군 울릉순환로 785-25 사동여객선터미널 앞 시계탑,사동여객선터미널 앞 시계탑,경상북도 울릉군 울릉순환로 785-25,37.4652336,130.8394194,차량단독
경상북도 울릉군 도동길 14 도동여객선터미널 주차장,도동여객선터미널 주차장,경상북도 울릉군 도동길 14,37.4813954,130.9097905,차량단독
경상북도 울릉군 도동길 14 도동여객선터미널 주차장,도동여객선터미널 주차장,경상북도 울릉군 도동길 14,37.4813954,130.9097905,차량단독
경상북도 울릉군 봉래길 33 도로갓길,도로갓길,경상북도 울릉군 봉래길 33,37.4942698,130.9058294,차대차
경상북도 울릉군 봉래길 33 도로갓길,도로갓길,경상북도 울릉군 봉래길 33,37.4942698,130.9058294,차대차
경상북도 울릉군 울릉순환로 219-3,,경상북도 울릉군 울릉순환로 219-3,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 219-3,,경상북도 울릉군 울릉순환로 219-3,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 223-1 불리수거옆 2번주차선내,불리수거옆 2번주차선내,경상북도 울릉군 울릉순환로 223-1,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 223-1 불리수거옆 2번주차선내,불리수거옆 2번주차선내,경상북도 울릉군 울릉순환로 223-1,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 396-18,,경상북도 울릉군 울릉순환로 396-18,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 396-18,,경상북도 울릉군 울릉순환로 396-18,37.5217669,130.9095328,차량단독
경상북도 울릉군 나리길 127 도로상,도로상,경상북도 울릉군 나리길 127,37.5331198,130.8782363,차량단독
경상북도 울릉군 나리길 127 도로상,도로상,경상북도 울릉군 나리길 127,37.5331198,130.8782363,차량단독
경상북도 울릉군 나리길 127 도로상,도로상,경상북도 울릉군 나리길 127,37.5331198,130.8782363,차량단독
경상북도 울릉군 도동6길 23-4,,경상북도 울릉군 도동6길 23-4,37.486492,130.9026857,차량단독
경상북도 울릉군 울릉순환로 190 삼거리,삼거리,경상북도 울릉군 울릉순환로 190,37.5217669,130.9095328,차대차
경상북도 울릉군 울릉순환로 190 삼거리,삼거리,경상북도 울릉군 울릉순환로 190,37.5217669,130.9095328,차대차
경상북도 울릉군 봉래길 71-2,,경상북도 울릉군 봉래길 71-2,37.4942698,130.9058294,차량단독
경상북도 울릉군 봉래길 71-2,,경상북도 울릉군 봉래길 71-2,37.4942698,130.9058294,차량단독
경북 울릉 북면 현포 15- 1번지,경북 울릉 북면 현포 15- 1번지,,,,차량단독
경북 울릉 서면 남서 0469-0000번지,경북 울릉 서면 남서 0469-0000번지,,,,차량단독
경상북도 울릉군 울릉순환로 212-23 보행자빈번장소,보행자빈번장소,경상북도 울릉군 울릉순환로 212-23,37.5217669,130.9095328,차대사람
경상북도 울릉군 울릉순환로 212-23 보행자빈번장소,보행자빈번장소,경상북도 울릉군 울릉순환로 212-23,37.5217669,130.9095328,차대사람
경북 울릉 울릉 도동 0649-0000번지,경북 울릉 울릉 도동 0649-0000번지,,,,차대차
경북 울릉 울릉 도동 0649-0000번지,경북 울릉 울릉 도동 0649-0000번지,,,,차대차
경상북도 울릉군 봉래길 5-9 저동 활어판매장 옆 해안가 주차장,저동 활어판매장 옆 해안가 주차장,경상북도 울릉군 봉래길 5-9,37.4942698,130.9058294,차량단독
경상북도 울릉군 봉래길 5-9 저동 활어판매장 옆 해안가 주차장,저동 활어판매장 옆 해안가 주차장,경상북도 울릉군 봉래길 5-9,37.4942698,130.9058294,차량단독
경상북도 울릉군 울릉순환로 1051,,경상북도 울릉군 울릉순환로 1051,37.4652336,130.8394194,차대사람
경상북도 울릉군 울릉순환로 1051,,경상북도 울릉군 울릉순환로 1051,37.4652336,130.8394194,차대사람
경상북도 울릉군 도동길 14 도동항 여객선 터미널 부근으로 사람이 빈?,도동항 여객선 터미널 부근으로 사람이 빈?,경상북도 울릉군 도동길 14,37.4813954,130.9097905,차량단독
경상북도 울릉군 도동길 14 도동항 여객선 터미널 부근으로 사람이 빈?,도동항 여객선 터미널 부근으로 사람이 빈?,경상북도 울릉군 도동길 14,37.4813954,130.9097905,차량단독
경북 울릉 울릉 도동 215- 0번지,경북 울릉 울릉 도동 215- 0번지,,,,차량단독
경상북도 울릉군 봉래길 150,,경상북도 울릉군 봉래길 150,37.4942698,130.9058294,차량단독
경상북도 울릉군 약수터길 30 좁은 골목길,좁은 골목길,경상북도 울릉군 약수터길 30,37.4831275,130.9019904,차대사람
경상북도 울릉군 약수터길 30 좁은 골목길,좁은 골목길,경상북도 울릉군 약수터길 30,37.4831275,130.9019904,차대사람
경상북도 울릉군 도동1길 5-42 관광버스가 정차하여 여행객을 많이 태우는,관광버스가 정차하여 여행객을 많이 태우는,경상북도 울릉군 도동1길 5-42,37.4828619,130.9073293,차대사람
경상북도 울릉군 도동1길 5-42 관광버스가 정차하여 여행객을 많이 태우는,관광버스가 정차하여 여행객을 많이 태우는,경상북도 울릉군 도동1길 5-42,37.4828619,130.9073293,차대사람
경상북도 울릉군 울릉순환로 778 사동항 부근이며 차량이 많이 지나다니는 ?,사동항 부근이며 차량이 많이 지나다니는 ?,경상북도 울릉군 울릉순환로 778,37.4652336,130.8394194,차량단독
경북 울릉 서면 남서 산0100-0005번지 남서4터널 입구,경북 울릉 서면 남서 산0100-0005번지 남서4터널 입구,,,,차량단독
경상북도 울릉군 도동2길 96 주차장소,주차장소,경상북도 울릉군 도동2길 96,37.4838913,130.9061709,차량단독
경상북도 울릉군 도동2길 96 주차장소,주차장소,경상북도 울릉군 도동2길 96,37.4838913,130.9061709,차량단독
경북 울릉 울릉 도동 207- 4번지,경북 울릉 울릉 도동 207- 4번지,,,,차량단독
경상북도 울릉군 북면 나리1길,경상북도 울릉군 북면 나리1길,,37.5197793,130.8717965,차대사람
경상북도 울릉군 북면 나리1길,경상북도 울릉군 북면 나리1길,,37.5197793,130.8717965,차대사람
경상북도 울릉군 태하1길 47-2 태하2교에서 도로연결지점,태하2교에서 도로연결지점,경상북도 울릉군 태하1길 47-2,37.5120916,130.8002754,차대차
경상북도 울릉군 태하1길 47-2 태하2교에서 도로연결지점,태하2교에서 도로연결지점,경상북도 울릉군 태하1길 47-2,37.5120916,130.8002754,차대차
경상북도 울릉군 저동1길 36 노상,노상,경상북도 울릉군 저동1길 36,37.4969495,130.908772,차량단독
경상북도 울릉군 저동1길 36 노상,노상,경상북도 울릉군 저동1길 36,37.4969495,130.908772,차량단독
경상북도 울릉군 도동6길 46-1 골목길과의 경계가 없는 주택의 마당,골목길과의 경계가 없는 주택의 마당,경상북도 울릉군 도동6길 46-1,37.486492,130.9026857,차량단독
경상북도 울릉군 도동6길 46-1 골목길과의 경계가 없는 주택의 마당,골목길과의 경계가 없는 주택의 마당,경상북도 울릉군 도동6길 46-1,37.486492,130.9026857,차량단독
경상북도 울릉군 저동1길 112 도로변,도로변,경상북도 울릉군 저동1길 112,37.4978519,130.9050032,차량단독
경상북도 울릉군 저동1길 112 도로변,도로변,경상북도 울릉군 저동1길 112,37.4978519,130.9050032,차량단독
경상북도 울릉군 저동1길 36 좁은 도로,좁은 도로,경상북도 울릉군 저동1길 36,37.4969495,130.908772,차대차
경상북도 울릉군 저동1길 36 좁은 도로,좁은 도로,경상북도 울릉군 저동1길 36,37.4969495,130.908772,차대차
경상북도 울릉군 천부길 34,,경상북도 울릉군 천부길 34,37.5354053,130.8715269,차량단독
경상북도 울릉군 천부길 34,,경상북도 울릉군 천부길 34,37.5354053,130.8715269,차량단독
경상북도 울릉군 봉래길 46 노상주차장,노상주차장,경상북도 울릉군 봉래길 46,37.4942698,130.9058294,차량단독
경상북도 울릉군 봉래길 46 노상주차장,노상주차장,경상북도 울릉군 봉래길 46,37.4942698,130.9058294,차량단독
경상북도 울릉군 도동1길 5-3 공영주차장,공영주차장,경상북도 울릉군 도동1길 5-3,37.4828619,130.9073293,차량단독
경상북도 울릉군 도동1길 5-3 공영주차장,공영주차장,경상북도 울릉군 도동1길 5-3,37.4828619,130.9073293,차량단독
경상북도 울릉군 봉래3길 35 봉래길 3-35 갓길,봉래길 3-35 갓길,경상북도 울릉군 봉래3길 35,37.4927167,130.9061048,차량단독
경상북도 울릉군 봉래3길 35 봉래길 3-35 갓길,봉래길 3-35 갓길,경상북도 울릉군 봉래3길 35,37.4927167,130.9061048,차량단독
경상북도 울릉군 울릉읍 저동1길 39-14 상록아파트 입구,경상북도 울릉군 울릉읍 저동1길 39-14 상록아파트 입구,,37.4978519,130.9050032,차량단독
경상북도 울릉군 봉래2길 32-14,,경상북도 울릉군 봉래2길 32-14,37.4933628,130.9091045,차량단독
경상북도 울릉군 봉래2길 32-14,,경상북도 울릉군 봉래2길 32-14,37.4933628,130.9091045,차량단독
경상북도 울릉군 봉래2길 30-5 울릉군 가족센터,울릉군 가족센터,경상북도 울릉군 봉래2길 30-5,37.4933628,130.9091045,차량단독
경상북도 울릉군 봉래2길 30-5 울릉군 가족센터,울릉군 가족센터,경상북도 울릉군 봉래2길 30-5,37.4933628,130.9091045,차량단독
경상북도 울릉군 도동길 49 영광상회 그늘막,영광상회 그늘막,경상북도 울릉군 도동길 49,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동5길 12 공영주차장 옆 도로변,공영주차장 옆 도로변,경상북도 울릉군 도동5길 12,37.4854363,130.9046255,차량단독
경북 울릉 북면 천부 0- 0번지 null,경북 울릉 북면 천부 0- 0번지 null,,,,차량단독
경상북도 울릉군 울릉순환로 333 유동인구 및 주차차량 빈번,유동인구 및 주차차량 빈번,경상북도 울릉군 울릉순환로 333,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 333 유동인구 및 주차차량 빈번,유동인구 및 주차차량 빈번,경상북도 울릉군 울릉순환로 333,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉읍 도동2길 65,경상북도 울릉군 울릉읍 도동2길 65,,37.4838913,130.9061709,차량단독
경상북도 울릉군 태하길 236,,경상북도 울릉군 태하길 236,37.512247,130.8039673,차량단독
경상북도 울릉군 태하길 236,,경상북도 울릉군 태하길 236,37.512247,130.8039673,차량단독
경상북도 울릉군 울릉순환로 223 주차선,주차선,경상북도 울릉군 울릉순환로 223,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 223 주차선,주차선,경상북도 울릉군 울릉순환로 223,37.4652336,130.8394194,차량단독
경북 울릉 서면 남서 산0100-0005번지 터널 공사중,경북 울릉 서면 남서 산0100-0005번지 터널 공사중,,,,차량단독
경상북도 울릉군 울릉순환로 183,,경상북도 울릉군 울릉순환로 183,37.5217669,130.9095328,차대차
경상북도 울릉군 울릉순환로 183,,경상북도 울릉군 울릉순환로 183,37.5217669,130.9095328,차대차
경상북도 울릉군 울릉순환로 722,,경상북도 울릉군 울릉순환로 722,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 722,,경상북도 울릉군 울릉순환로 722,37.4652336,130.8394194,차량단독
경상북도 울릉군 도동2길 77-4 골목길,골목길,경상북도 울릉군 도동2길 77-4,37.4838913,130.9061709,차대차
경상북도 울릉군 도동2길 77-4 골목길,골목길,경상북도 울릉군 도동2길 77-4,37.4838913,130.9061709,차대차
경상북도 울릉군 도동2길 77-4 골목길,골목길,경상북도 울릉군 도동2길 77-4,37.4838913,130.9061709,차대차
경상북도 울릉군 천부길 2 노상주차장,노상주차장,경상북도 울릉군 천부길 2,37.5354053,130.8715269,차대차
경상북도 울릉군 천부길 2 노상주차장,노상주차장,경상북도 울릉군 천부길 2,37.5354053,130.8715269,차대차
경상북도 울릉군 울릉순환로 1319 사자바위 앞,사자바위 앞,경상북도 울릉군 울릉순환로 1319,37.4652336,130.8394194,차대차
경상북도 울릉군 울릉순환로 1319 사자바위 앞,사자바위 앞,경상북도 울릉군 울릉순환로 1319,37.4652336,130.8394194,차대차
경상북도 울릉군 저동1길 21-20,,경상북도 울릉군 저동1길 21-20,37.4978519,130.9050032,차량단독
경상북도 울릉군 저동1길 21-20,,경상북도 울릉군 저동1길 21-20,37.4978519,130.9050032,차량단독
경상북도 울릉군 도동3길 29 1층 외부 실외기 파손,1층 외부 실외기 파손,경상북도 울릉군 도동3길 29,37.4840491,130.9050836,차량단독
경상북도 울릉군 도동2길 65,,경상북도 울릉군 도동2길 65,37.4838913,130.9061709,차대차
경상북도 울릉군 도동2길 65,,경상북도 울릉군 도동2길 65,37.4838913,130.9061709,차대차
경상북도 울릉군 울릉순환로 147 차량 통행이 빈번함,차량 통행이 빈번함,경상북도 울릉군 울릉순환로 147,37.5217669,130.9095328,차대차
경상북도 울릉군 울릉순환로 147 차량 통행이 빈번함,차량 통행이 빈번함,경상북도 울릉군 울릉순환로 147,37.5217669,130.9095328,차대차
경상북도 울릉군 울릉순환로 16 차량이 빈번히 해변방향으로 들어오는 장소,차량이 빈번히 해변방향으로 들어오는 장소,경상북도 울릉군 울릉순환로 16,37.4652336,130.8394194,차대차
경상북도 울릉군 울릉순환로 16 차량이 빈번히 해변방향으로 들어오는 장소,차량이 빈번히 해변방향으로 들어오는 장소,경상북도 울릉군 울릉순환로 16,37.4652336,130.8394194,차대차
경북 울릉 북면 천부 산0202-0007번지,경북 울릉 북면 천부 산0202-0007번지,,,,차대차
경북 울릉 북면 천부 산0202-0007번지,경북 울릉 북면 천부 산0202-0007번지,,,,차대차
경상북도 울릉군 도동1길 5-38 주차 공간이 협소하며 차량의 통행이 원활?,주차 공간이 협소하며 차량의 통행이 원활?,경상북도 울릉군 도동1길 5-38,37.4828619,130.9073293,차대차
경상북도 울릉군 도동1길 5-38 주차 공간이 협소하며 차량의 통행이 원활?,주차 공간이 협소하며 차량의 통행이 원활?,경상북도 울릉군 도동1길 5-38,37.4828619,130.9073293,차대차
경상북도 울릉군 도동길 158 울릉읍사무소 주차장 안쪽 두번째칸,울릉읍사무소 주차장 안쪽 두번째칸,경상북도 울릉군 도동길 158,37.4850005,130.9036713,차대차
경상북도 울릉군 도동길 158 울릉읍사무소 주차장 안쪽 두번째칸,울릉읍사무소 주차장 안쪽 두번째칸,경상북도 울릉군 도동길 158,37.4850005,130.9036713,차대차
경북 울릉 울릉 사동 0223-0004번지 2차로로 이루어져있고 길 가장자리에 여러,경북 울릉 울릉 사동 0223-0004번지 2차로로 이루어져있고 길 가장자리에 여러,,,,차량단독
경북 울릉 울릉 사동 0223-0004번지 2차로로 이루어져있고 길 가장자리에 여러,경북 울릉 울릉 사동 0223-0004번지 2차로로 이루어져있고 길 가장자리에 여러,,,,차량단독
경상북도 울릉군 무릉길 237 독도.한진렌트카 주차장 공터,독도.한진렌트카 주차장 공터,경상북도 울릉군 무릉길 237,37.4840484,130.8977926,차량단독
경상북도 울릉군 무릉길 237 독도.한진렌트카 주차장 공터,독도.한진렌트카 주차장 공터,경상북도 울릉군 무릉길 237,37.4840484,130.8977926,차량단독
경상북도 울릉군 도동길 93 울릉새마을금고 앞 도로,울릉새마을금고 앞 도로,경상북도 울릉군 도동길 93,37.4840452,130.9044753,차대차
경상북도 울릉군 도동길 93 울릉새마을금고 앞 도로,울릉새마을금고 앞 도로,경상북도 울릉군 도동길 93,37.4840452,130.9044753,차대차
경상북도 울릉군 도동길 93 울릉새마을금고 앞 도로,울릉새마을금고 앞 도로,경상북도 울릉군 도동길 93,37.4840452,130.9044753,차대차
경북 울릉 북면 현포 0296-0002번지 피암터널 공사중이며 왕복1차선도로,경북 울릉 북면 현포 0296-0002번지 피암터널 공사중이며 왕복1차선도로,,,,차량단독
경상북도 울릉군 울릉순환로 755 노상 주차장으로 차량들이 밀집되어있음.,노상 주차장으로 차량들이 밀집되어있음.,경상북도 울릉군 울릉순환로 755,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 755 노상 주차장으로 차량들이 밀집되어있음.,노상 주차장으로 차량들이 밀집되어있음.,경상북도 울릉군 울릉순환로 755,37.4652336,130.8394194,차량단독
경상북도 울릉군 죽암길 2 죽암마을 교통통제 시설 설치장소,죽암마을 교통통제 시설 설치장소,경상북도 울릉군 죽암길 2,37.5348861,130.8987837,차량단독
경상북도 울릉군 울릉순환로 537 사동마을회관버스정류소 옆 노상 주차장,사동마을회관버스정류소 옆 노상 주차장,경상북도 울릉군 울릉순환로 537,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 537 사동마을회관버스정류소 옆 노상 주차장,사동마을회관버스정류소 옆 노상 주차장,경상북도 울릉군 울릉순환로 537,37.4652336,130.8394194,차량단독
경상북도 울릉군 도동길 34 승선장,승선장,경상북도 울릉군 도동길 34,37.4840452,130.9044753,차량단독
경상북도 울릉군 울릉읍 도동2길 62,경상북도 울릉군 울릉읍 도동2길 62,,37.4843144,130.9059471,차량단독
경상북도 울릉군 울릉읍 도동2길 62,경상북도 울릉군 울릉읍 도동2길 62,,37.4843144,130.9059471,차량단독
경북 울릉 북면 천부 0736-0004번지,경북 울릉 북면 천부 0736-0004번지,,,,차대차
경북 울릉 북면 천부 0736-0004번지,경북 울릉 북면 천부 0736-0004번지,,,,차대차
경상북도 울릉군 울릉순환로 2628 현포 파레트 커피숍 도로상,현포 파레트 커피숍 도로상,경상북도 울릉군 울릉순환로 2628,37.5217669,130.9095328,차량단독
경북 울릉 서면 남서 0027-0016번지,경북 울릉 서면 남서 0027-0016번지,,,,차량단독
경북 울릉 서면 남서 0027-0016번지,경북 울릉 서면 남서 0027-0016번지,,,,차량단독
경상북도 울릉군 도동1길 5-42 주차장,주차장,경상북도 울릉군 도동1길 5-42,37.4828619,130.9073293,차량단독
경상북도 울릉군 도동1길 5-42 주차장,주차장,경상북도 울릉군 도동1길 5-42,37.4828619,130.9073293,차량단독
경상북도 울릉군 태하길 236 사람과 차들이 빈번히 다니는 곳,사람과 차들이 빈번히 다니는 곳,경상북도 울릉군 태하길 236,37.512247,130.8039673,차량단독
경상북도 울릉군 태하길 236 사람과 차들이 빈번히 다니는 곳,사람과 차들이 빈번히 다니는 곳,경상북도 울릉군 태하길 236,37.512247,130.8039673,차량단독
경상북도 울릉군 울릉순환로 212-27 153커피 노상,153커피 노상,경상북도 울릉군 울릉순환로 212-27,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 212-27 153커피 노상,153커피 노상,경상북도 울릉군 울릉순환로 212-27,37.5217669,130.9095328,차량단독
경상북도 울릉군 저동1길 36 좁은 골목길로 차량 통행 빈번,좁은 골목길로 차량 통행 빈번,경상북도 울릉군 저동1길 36,37.4969495,130.908772,차량단독
경상북도 울릉군 저동1길 36 좁은 골목길로 차량 통행 빈번,좁은 골목길로 차량 통행 빈번,경상북도 울릉군 저동1길 36,37.4969495,130.908772,차량단독
경상북도 울릉군 저동1길 21-20 크린하우스 옆,크린하우스 옆,경상북도 울릉군 저동1길 21-20,37.4978519,130.9050032,차량단독
경상북도 울릉군 저동1길 21-20 크린하우스 옆,크린하우스 옆,경상북도 울릉군 저동1길 21-20,37.4978519,130.9050032,차량단독
경상북도 울릉군 봉래길 338 주차장,주차장,경상북도 울릉군 봉래길 338,37.4942698,130.9058294,차대사람
경상북도 울릉군 봉래길 338 주차장,주차장,경상북도 울릉군 봉래길 338,37.4942698,130.9058294,차대사람
"경상북도 울릉군 울릉순환로 350 급커브, 내리막길","급커브, 내리막길",경상북도 울릉군 울릉순환로 350,37.4742698,130.8909067,차량단독
경북 울릉 울릉 저동 한마음회관 주차장,경북 울릉 울릉 저동 한마음회관 주차장,,,,차량단독
경북 울릉 울릉 저동 한마음회관 주차장,경북 울릉 울릉 저동 한마음회관 주차장,,,,차량단독
경상북도 울릉군 봉래2길 31 일방통행,일방통행,경상북도 울릉군 봉래2길 31,37.4933628,130.9091045,차대사람
경상북도 울릉군 봉래2길 31 일방통행,일방통행,경상북도 울릉군 봉래2길 31,37.4933628,130.9091045,차대사람
경상북도 울릉군 울릉순환로 212-16 노상,노상,경상북도 울릉군 울릉순환로 212-16,37.5069766,130.9126169,차대차
경상북도 울릉군 울릉순환로 212-16 노상,노상,경상북도 울릉군 울릉순환로 212-16,37.5069766,130.9126169,차대차
