raw,detail,clean_normalized,latitude,longitude,type
경북 울릉 서면 남양 산0070-0001번지 남양터널 내 곡선구간,경북 울릉 서면 남양 산0070-0001번지 남양터널 내 곡선구간,,,,차대차
경북 울릉 서면 남양 산0070-0001번지 남양터널 내 곡선구간,경북 울릉 서면 남양 산0070-0001번지 남양터널 내 곡선구간,,,,차대차
경상북도 울릉군 봉래2길 32-14 어민회집건너편노상,어민회집건너편노상,경상북도 울릉군 봉래2길 32-14,37.4933628,130.9091045,차량단독
경상북도 울릉군 봉래2길 32-14 어민회집건너편노상,어민회집건너편노상,경상북도 울릉군 봉래2길 32-14,37.4933628,130.9091045,차량단독
경상북도 울릉군 울릉순환로 222 sk텔레콤 맞은편,sk텔레콤 맞은편,경상북도 울릉군 울릉순환로 222,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 222 sk텔레콤 맞은편,sk텔레콤 맞은편,경상북도 울릉군 울릉순환로 222,37.4742698,130.8909067,차량단독
경상북도 울릉군 도동1길 5-42 도동항 소공원앞 주차장,도동항 소공원앞 주차장,경상북도 울릉군 도동1길 5-42,37.4828619,130.9073293,차량단독
경상북도 울릉군 도동1길 5-42 도동항 소공원앞 주차장,도동항 소공원앞 주차장,경상북도 울릉군 도동1길 5-42,37.4828619,130.9073293,차량단독
경상북도 울릉군 울릉순환로 173 저동여객선터미널 관광안내소앞,저동여객선터미널 관광안내소앞,경상북도 울릉군 울릉순환로 173,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 173 저동여객선터미널 관광안내소앞,저동여객선터미널 관광안내소앞,경상북도 울릉군 울릉순환로 173,37.4742698,130.8909067,차량단독
경상북도 울릉군 도동길 151-16 울릉중학교 주차장,울릉중학교 주차장,경상북도 울릉군 도동길 151-16,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 151-16 울릉중학교 주차장,울릉중학교 주차장,경상북도 울릉군 도동길 151-16,37.4840452,130.9044753,차량단독
경상북도 울릉군 봉래길 16 저동침례교회내,저동침례교회내,경상북도 울릉군 봉래길 16,37.4942698,130.9058294,차대차
경상북도 울릉군 봉래길 16 저동침례교회내,저동침례교회내,경상북도 울릉군 봉래길 16,37.4942698,130.9058294,차대차
경상북도 울릉군 울릉순환로 785-25 여객탑승장입구펜스,여객탑승장입구펜스,경상북도 울릉군 울릉순환로 785-25,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 396-18 울릉의료원 뒷편,울릉의료원 뒷편,경상북도 울릉군 울릉순환로 396-18,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 396-18 울릉의료원 뒷편,울릉의료원 뒷편,경상북도 울릉군 울릉순환로 396-18,37.5069766,130.9126169,차량단독
경상북도 울릉군 도동길 98 신광사 앞 삼거리,신광사 앞 삼거리,경상북도 울릉군 도동길 98,37.4840452,130.9044753,차대사람
경상북도 울릉군 도동길 98 신광사 앞 삼거리,신광사 앞 삼거리,경상북도 울릉군 도동길 98,37.4840452,130.9044753,차대사람
경상북도 울릉군 울릉순환로 206 저동 실비식당 맞은편 노상,저동 실비식당 맞은편 노상,경상북도 울릉군 울릉순환로 206,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 206 저동 실비식당 맞은편 노상,저동 실비식당 맞은편 노상,경상북도 울릉군 울릉순환로 206,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 212-16 저동어판장,저동어판장,경상북도 울릉군 울릉순환로 212-16,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 212-16 저동어판장,저동어판장,경상북도 울릉군 울릉순환로 212-16,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 415 곰돌이경정비앞노상,곰돌이경정비앞노상,경상북도 울릉군 울릉순환로 415,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 415 곰돌이경정비앞노상,곰돌이경정비앞노상,경상북도 울릉군 울릉순환로 415,37.5069766,130.9126169,차량단독
경상북도 울릉군 옥천1길 160-39 울릉읍 사동리 313-3,울릉읍 사동리 313-3,경상북도 울릉군 옥천1길 160-39,37.4760312,130.8853824,차량단독
경상북도 울릉군 울릉순환로 212-31 이레카페,이레카페,경상북도 울릉군 울릉순환로 212-31,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 212-31 이레카페,이레카페,경상북도 울릉군 울릉순환로 212-31,37.5069766,130.9126169,차량단독
경상북도 울릉군 사동1길 33-14 대아리조트 방갈로 주차장,대아리조트 방갈로 주차장,경상북도 울릉군 사동1길 33-14,37.4777856,130.8931218,차량단독
경상북도 울릉군 사동1길 33-14 대아리조트 방갈로 주차장,대아리조트 방갈로 주차장,경상북도 울릉군 사동1길 33-14,37.4777856,130.8931218,차량단독
경상북도 울릉군 천부길 17 주택옆 전봇대 앞 음식물 수거함,주택옆 전봇대 앞 음식물 수거함,경상북도 울릉군 천부길 17,37.5354053,130.8715269,차량단독
경상북도 울릉군 도동길 158,,경상북도 울릉군 도동길 158,37.4850005,130.9036713,차량단독
경상북도 울릉군 도동길 158,,경상북도 울릉군 도동길 158,37.4850005,130.9036713,차량단독
경상북도 울릉군 도동2길 75-1 울릉우체국앞,울릉우체국앞,경상북도 울릉군 도동2길 75-1,37.4838913,130.9061709,차대차
경상북도 울릉군 도동2길 75-1 울릉우체국앞,울릉우체국앞,경상북도 울릉군 도동2길 75-1,37.4838913,130.9061709,차대차
경북 울릉 서면 태하 산0151-0003번지 꿀벌양봉장 앞,경북 울릉 서면 태하 산0151-0003번지 꿀벌양봉장 앞,,,,차대차
경북 울릉 서면 태하 산0151-0003번지 꿀벌양봉장 앞,경북 울릉 서면 태하 산0151-0003번지 꿀벌양봉장 앞,,,,차대차
경상북도 울릉군 통구미1길 29 아랫통구미에서 윗통구미길 삼거리,아랫통구미에서 윗통구미길 삼거리,경상북도 울릉군 통구미1길 29,37.4666676,130.8606453,차량단독
경상북도 울릉군 통구미1길 29 아랫통구미에서 윗통구미길 삼거리,아랫통구미에서 윗통구미길 삼거리,경상북도 울릉군 통구미1길 29,37.4666676,130.8606453,차량단독
경상북도 울릉군 울릉순환로 395 동진철물 앞,동진철물 앞,경상북도 울릉군 울릉순환로 395,37.4742698,130.8909067,차량단독
경북 울릉 북면 천부 0736-0004번지 버스정류장에서 약30미터지점 바닷가,경북 울릉 북면 천부 0736-0004번지 버스정류장에서 약30미터지점 바닷가,,,,차량단독-도로이탈
경상북도 울릉군 봉래길 6-30 상록아파트 가동 103호앞 주차장,상록아파트 가동 103호앞 주차장,경상북도 울릉군 봉래길 6-30,37.4942698,130.9058294,차량단독
경상북도 울릉군 봉래길 6-30 상록아파트 가동 103호앞 주차장,상록아파트 가동 103호앞 주차장,경상북도 울릉군 봉래길 6-30,37.4942698,130.9058294,차량단독
경상북도 울릉군 서면 울릉순환로 수층교 위,경상북도 울릉군 서면 울릉순환로 수층교 위,,,,차량단독
경상북도 울릉군 도동길 151-19 구)울릉중학교 주차장 내,구)울릉중학교 주차장 내,경상북도 울릉군 도동길 151-19,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 151-19 구)울릉중학교 주차장 내,구)울릉중학교 주차장 내,경상북도 울릉군 도동길 151-19,37.4840452,130.9044753,차량단독
경상북도 울릉군 울릉순환로 23 내수전해수욕장 방면 길가,내수전해수욕장 방면 길가,경상북도 울릉군 울릉순환로 23,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 23 내수전해수욕장 방면 길가,내수전해수욕장 방면 길가,경상북도 울릉군 울릉순환로 23,37.4652336,130.8394194,차량단독
경상북도 울릉군 도동3길 33 도동약수터길 입구(365청과물 옆길)길,도동약수터길 입구(365청과물 옆길)길,경상북도 울릉군 도동3길 33,37.4840491,130.9050836,차대사람
경상북도 울릉군 도동3길 33 도동약수터길 입구(365청과물 옆길)길,도동약수터길 입구(365청과물 옆길)길,경상북도 울릉군 도동3길 33,37.4840491,130.9050836,차대사람
경북 울릉 북면 천부 산0004-0010번지 삼선앞 울릉순환로상,경북 울릉 북면 천부 산0004-0010번지 삼선앞 울릉순환로상,,,,차대차
경북 울릉 북면 천부 산0004-0010번지 삼선앞 울릉순환로상,경북 울릉 북면 천부 산0004-0010번지 삼선앞 울릉순환로상,,,,차대차
경상북도 울릉군 울릉순환로 3639 선녀굴 앞 노상,선녀굴 앞 노상,경상북도 울릉군 울릉순환로 3639,37.4652336,130.8394194,차대차
경상북도 울릉군 울릉순환로 3639 선녀굴 앞 노상,선녀굴 앞 노상,경상북도 울릉군 울릉순환로 3639,37.4652336,130.8394194,차대차
경상북도 울릉군 울릉순환로 173 저동 여객선 터미널 관광안내소 옆 주차장,저동 여객선 터미널 관광안내소 옆 주차장,경상북도 울릉군 울릉순환로 173,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 173 저동 여객선 터미널 관광안내소 옆 주차장,저동 여객선 터미널 관광안내소 옆 주차장,경상북도 울릉군 울릉순환로 173,37.4742698,130.8909067,차량단독
경상북도 울릉군 도동2길 61 체신울릉수련원 앞 길,체신울릉수련원 앞 길,경상북도 울릉군 도동2길 61,37.4838913,130.9061709,차량단독
경상북도 울릉군 도동2길 61 체신울릉수련원 앞 길,체신울릉수련원 앞 길,경상북도 울릉군 도동2길 61,37.4838913,130.9061709,차량단독
경상북도 울릉군 울릉순환로 212-6 울릉도특산품판매장앞노상,울릉도특산품판매장앞노상,경상북도 울릉군 울릉순환로 212-6,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 212-6 울릉도특산품판매장앞노상,울릉도특산품판매장앞노상,경상북도 울릉군 울릉순환로 212-6,37.5217669,130.9095328,차량단독
경북 울릉 북면 천부 산0182-0009번지 나리 182-14,경북 울릉 북면 천부 산0182-0009번지 나리 182-14,,,,차량단독
"경북 울릉 북면 나리 0389-0000번지 추산길211, 북면정수장 옆","추산길211, 북면정수장 옆",경북 울릉 북면 나리 0389-0000번지,,,차량단독
"경북 울릉 북면 나리 0389-0000번지 추산길211, 북면정수장 옆","추산길211, 북면정수장 옆",경북 울릉 북면 나리 0389-0000번지,,,차량단독
"경북 울릉 북면 나리 0389-0000번지 추산길211, 북면정수장 옆","추산길211, 북면정수장 옆",경북 울릉 북면 나리 0389-0000번지,,,차량단독
"경북 울릉 북면 나리 0389-0000번지 추산길211, 북면정수장 옆","추산길211, 북면정수장 옆",경북 울릉 북면 나리 0389-0000번지,,,차량단독
경상북도 울릉군 봉래1길 19-3 저동 제일숯불막창 앞 부근(약20미터) 코너,저동 제일숯불막창 앞 부근(약20미터) 코너,경상북도 울릉군 봉래1길 19-3,37.4915537,130.9099592,차량단독
경상북도 울릉군 봉래1길 19-3 저동 제일숯불막창 앞 부근(약20미터) 코너,저동 제일숯불막창 앞 부근(약20미터) 코너,경상북도 울릉군 봉래1길 19-3,37.4915537,130.9099592,차량단독
경상북도 울릉군 울릉순환로 183 저동 해양경찰서 앞 노상,저동 해양경찰서 앞 노상,경상북도 울릉군 울릉순환로 183,37.5217669,130.9095328,차량단독
경상북도 울릉군 울릉순환로 183 저동 해양경찰서 앞 노상,저동 해양경찰서 앞 노상,경상북도 울릉군 울릉순환로 183,37.5217669,130.9095328,차량단독
경상북도 울릉군 저동1길 15 저동1길 10 노상,저동1길 10 노상,경상북도 울릉군 저동1길 15,37.4978519,130.9050032,차대차
경상북도 울릉군 저동1길 15 저동1길 10 노상,저동1길 10 노상,경상북도 울릉군 저동1길 15,37.4978519,130.9050032,차대차
경상북도 울릉군 도동1길 5-3 도동 소공원 입구,도동 소공원 입구,경상북도 울릉군 도동1길 5-3,37.4828619,130.9073293,차량단독
경상북도 울릉군 도동1길 5-3 도동 소공원 입구,도동 소공원 입구,경상북도 울릉군 도동1길 5-3,37.4828619,130.9073293,차량단독
경상북도 울릉군 도동1길 5-3 낚시점포 뒤,낚시점포 뒤,경상북도 울릉군 도동1길 5-3,37.4828619,130.9073293,차량단독
경상북도 울릉군 도동1길 5-3 낚시점포 뒤,낚시점포 뒤,경상북도 울릉군 도동1길 5-3,37.4828619,130.9073293,차량단독
경상북도 울릉군 도동1길 5-42 도동항주차장,도동항주차장,경상북도 울릉군 도동1길 5-42,37.4828619,130.9073293,차량단독
경상북도 울릉군 도동1길 5-42 도동항주차장,도동항주차장,경상북도 울릉군 도동1길 5-42,37.4828619,130.9073293,차량단독
경상북도 울릉군 울릉순환로 212-16 수산협동조합 앞 노상,수산협동조합 앞 노상,경상북도 울릉군 울릉순환로 212-16,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 212-16 수산협동조합 앞 노상,수산협동조합 앞 노상,경상북도 울릉군 울릉순환로 212-16,37.5069766,130.9126169,차량단독
경상북도 울릉군 저동3길 25 41 노상,41 노상,경상북도 울릉군 저동3길 25,37.5050211,130.9092479,차대차
경상북도 울릉군 저동3길 25 41 노상,41 노상,경상북도 울릉군 저동3길 25,37.5050211,130.9092479,차대차
경북 울릉 북면 천부 산0175-0001번지 죽암방면 임시신호등,경북 울릉 북면 천부 산0175-0001번지 죽암방면 임시신호등,,,,차대차
경북 울릉 북면 천부 산0175-0001번지 죽암방면 임시신호등,경북 울릉 북면 천부 산0175-0001번지 죽암방면 임시신호등,,,,차대차
경상북도 울릉군 봉래길 6-5 테마여행사 건너편,테마여행사 건너편,경상북도 울릉군 봉래길 6-5,37.4942698,130.9058294,차량단독
경상북도 울릉군 봉래길 6-5 테마여행사 건너편,테마여행사 건너편,경상북도 울릉군 봉래길 6-5,37.4942698,130.9058294,차량단독
경상북도 울릉군 도동길 40 비치호털 앞 다리 밑,비치호털 앞 다리 밑,경상북도 울릉군 도동길 40,37.4825619,130.908712,차량단독
경상북도 울릉군 도동길 40 비치호털 앞 다리 밑,비치호털 앞 다리 밑,경상북도 울릉군 도동길 40,37.4825619,130.908712,차량단독
경상북도 울릉군 울릉순환로 154 해양상회 건너편 주차장,해양상회 건너편 주차장,경상북도 울릉군 울릉순환로 154,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 154 해양상회 건너편 주차장,해양상회 건너편 주차장,경상북도 울릉군 울릉순환로 154,37.4652336,130.8394194,차량단독
경상북도 울릉군 울릉순환로 395 도동삼거리,도동삼거리,경상북도 울릉군 울릉순환로 395,37.4742698,130.8909067,차대차
경상북도 울릉군 울릉순환로 395 도동삼거리,도동삼거리,경상북도 울릉군 울릉순환로 395,37.4742698,130.8909067,차대차
경상북도 울릉군 남서길 36-5 남서리 제일교회앞 노상,남서리 제일교회앞 노상,경상북도 울릉군 남서길 36-5,37.4876087,130.8348825,차량단독
경상북도 울릉군 남서길 36-5 남서리 제일교회앞 노상,남서리 제일교회앞 노상,경상북도 울릉군 남서길 36-5,37.4876087,130.8348825,차량단독
경북 울릉 서면 남서 산0100-0006번지 공사터널 내,경북 울릉 서면 남서 산0100-0006번지 공사터널 내,,,,차대차
경북 울릉 서면 남서 산0100-0006번지 공사터널 내,경북 울릉 서면 남서 산0100-0006번지 공사터널 내,,,,차대차
경상북도 울릉군 도동길 54 gs도동 지점앞,gs도동 지점앞,경상북도 울릉군 도동길 54,37.4840452,130.9044753,차대차
경상북도 울릉군 도동길 54 gs도동 지점앞,gs도동 지점앞,경상북도 울릉군 도동길 54,37.4840452,130.9044753,차대차
경상북도 울릉군 봉래2길 32-16 협신편션 맞은편 도로,협신편션 맞은편 도로,경상북도 울릉군 봉래2길 32-16,37.4933628,130.9091045,차량단독
경상북도 울릉군 봉래2길 32-16 협신편션 맞은편 도로,협신편션 맞은편 도로,경상북도 울릉군 봉래2길 32-16,37.4933628,130.9091045,차량단독
경상북도 울릉군 도동3길 27-1 한국전력공사앞,한국전력공사앞,경상북도 울릉군 도동3길 27-1,37.4840491,130.9050836,차대사람
경상북도 울릉군 도동3길 27-1 한국전력공사앞,한국전력공사앞,경상북도 울릉군 도동3길 27-1,37.4840491,130.9050836,차대사람
경상북도 울릉군 저동1길 36-22 동백타운 주차장,동백타운 주차장,경상북도 울릉군 저동1길 36-22,37.4978519,130.9050032,차량단독
경상북도 울릉군 저동1길 36-22 동백타운 주차장,동백타운 주차장,경상북도 울릉군 저동1길 36-22,37.4978519,130.9050032,차량단독
