raw,detail,clean_normalized,latitude,longitude,type
경상북도 울릉군 울릉순환로 147 오징어회센터 앞 주차장,오징어회센터 앞 주차장,경상북도 울릉군 울릉순환로 147,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 147 오징어회센터 앞 주차장,오징어회센터 앞 주차장,경상북도 울릉군 울릉순환로 147,37.5069766,130.9126169,차량단독
경북 울릉 서면 남서 부강교노상,경북 울릉 서면 남서 부강교노상,,,,차대차
경북 울릉 서면 남서 부강교노상,경북 울릉 서면 남서 부강교노상,,,,차대차
경상북도 울릉군 울릉순환로 248 울릉순환로 248-1 앞 노상,울릉순환로 248-1 앞 노상,경상북도 울릉군 울릉순환로 248,37.4742698,130.8909067,차대차
경상북도 울릉군 울릉순환로 248 울릉순환로 248-1 앞 노상,울릉순환로 248-1 앞 노상,경상북도 울릉군 울릉순환로 248,37.4742698,130.8909067,차대차
경상북도 울릉군 울릉순환로 678 사동cu편의점앞,사동cu편의점앞,경상북도 울릉군 울릉순환로 678,37.4742698,130.8909067,차대사람
경상북도 울릉군 울릉순환로 678 사동cu편의점앞,사동cu편의점앞,경상북도 울릉군 울릉순환로 678,37.4742698,130.8909067,차대사람
경상북도 울릉군 울릉순환로 678 사동cu편의점앞,사동cu편의점앞,경상북도 울릉군 울릉순환로 678,37.4742698,130.8909067,차대사람
경상북도 울릉군 울릉순환로 678 사동cu편의점앞,사동cu편의점앞,경상북도 울릉군 울릉순환로 678,37.4742698,130.8909067,차대사람
경상북도 울릉군 울릉순환로 678 사동cu편의점앞,사동cu편의점앞,경상북도 울릉군 울릉순환로 678,37.4742698,130.8909067,차대사람
경상북도 울릉군 울릉순환로 678 사동cu편의점앞,사동cu편의점앞,경상북도 울릉군 울릉순환로 678,37.4742698,130.8909067,차대사람
경상북도 울릉군 봉래1길 12 저동어판장 32번 기둥 앞,저동어판장 32번 기둥 앞,경상북도 울릉군 봉래1길 12,37.4915537,130.9099592,차량단독
경상북도 울릉군 봉래1길 12 저동어판장 32번 기둥 앞,저동어판장 32번 기둥 앞,경상북도 울릉군 봉래1길 12,37.4915537,130.9099592,차량단독
경상북도 울릉군 울릉순환로 1277 1차농산물창고뒤2차비파가요주점옆,1차농산물창고뒤2차비파가요주점옆,경상북도 울릉군 울릉순환로 1277,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 216-1 저동 풍미당 앞,저동 풍미당 앞,경상북도 울릉군 울릉순환로 216-1,37.5069766,130.9126169,차대사람
경상북도 울릉군 울릉순환로 216-1 저동 풍미당 앞,저동 풍미당 앞,경상북도 울릉군 울릉순환로 216-1,37.5069766,130.9126169,차대사람
경상북도 울릉군 울릉순환로 147 울릉오징어회타운 주차장,울릉오징어회타운 주차장,경상북도 울릉군 울릉순환로 147,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 147 울릉오징어회타운 주차장,울릉오징어회타운 주차장,경상북도 울릉군 울릉순환로 147,37.5069766,130.9126169,차량단독
경상북도 울릉군 도동길 151-19 (구)울릉중학교,(구)울릉중학교,경상북도 울릉군 도동길 151-19,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 151-19 (구)울릉중학교,(구)울릉중학교,경상북도 울릉군 도동길 151-19,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 151-19 구 울릉중학교 주차장내,구 울릉중학교 주차장내,경상북도 울릉군 도동길 151-19,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 151-19 구 울릉중학교 주차장내,구 울릉중학교 주차장내,경상북도 울릉군 도동길 151-19,37.4840452,130.9044753,차량단독
경상북도 울릉군 봉래2길 16 오빠여행사 앞,오빠여행사 앞,경상북도 울릉군 봉래2길 16,37.4933628,130.9091045,차량단독
경상북도 울릉군 봉래2길 16 오빠여행사 앞,오빠여행사 앞,경상북도 울릉군 봉래2길 16,37.4933628,130.9091045,차량단독
경상북도 울릉군 울릉순환로 212-8 동백식당 뒤 골목길,동백식당 뒤 골목길,경상북도 울릉군 울릉순환로 212-8,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 212-8 동백식당 뒤 골목길,동백식당 뒤 골목길,경상북도 울릉군 울릉순환로 212-8,37.5069766,130.9126169,차량단독
경북 울릉 북면 천부 0790-0035번지 홍살문 위쪽,경북 울릉 북면 천부 0790-0035번지 홍살문 위쪽,,,,차대차
경북 울릉 북면 천부 0790-0035번지 홍살문 위쪽,경북 울릉 북면 천부 0790-0035번지 홍살문 위쪽,,,,차대차
경북 울릉 북면 현포 0798-0000번지 추산노을펜션 앞 현포방면100m지점 노상,경북 울릉 북면 현포 0798-0000번지 추산노을펜션 앞 현포방면100m지점 노상,,,,차대차
경북 울릉 북면 현포 0798-0000번지 추산노을펜션 앞 현포방면100m지점 노상,경북 울릉 북면 현포 0798-0000번지 추산노을펜션 앞 현포방면100m지점 노상,,,,차대차
경상북도 울릉군 봉래길 16 열린교회 앞,열린교회 앞,경상북도 울릉군 봉래길 16,37.4942698,130.9058294,차량단독
경상북도 울릉군 봉래길 16 열린교회 앞,열린교회 앞,경상북도 울릉군 봉래길 16,37.4942698,130.9058294,차량단독
경상북도 울릉군 울릉읍 울릉순환로 165 저동여객선터미널 주차장,경상북도 울릉군 울릉읍 울릉순환로 165 저동여객선터미널 주차장,,37.5069766,130.9126169,차량단독
경상북도 울릉군 서면 울릉순환로 남서3터널 앞,경상북도 울릉군 서면 울릉순환로 남서3터널 앞,,,,차량단독
경상북도 울릉군 울릉읍 울릉순환로 236 울릉고등학교 앞,경상북도 울릉군 울릉읍 울릉순환로 236 울릉고등학교 앞,,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 206 어민횟집 인근 도로,어민횟집 인근 도로,경상북도 울릉군 울릉순환로 206,37.4742698,130.8909067,차대사람
경상북도 울릉군 울릉순환로 206 어민횟집 인근 도로,어민횟집 인근 도로,경상북도 울릉군 울릉순환로 206,37.4742698,130.8909067,차대사람
경상북도 울릉군 도동3길 3 윤정약국 맞은편 도동의용 소방대,윤정약국 맞은편 도동의용 소방대,경상북도 울릉군 도동3길 3,37.4840491,130.9050836,차대차
경상북도 울릉군 도동3길 3 윤정약국 맞은편 도동의용 소방대,윤정약국 맞은편 도동의용 소방대,경상북도 울릉군 도동3길 3,37.4840491,130.9050836,차대차
경상북도 울릉군 도동3길 3 윤정약국 맞은편 도동의용 소방대,윤정약국 맞은편 도동의용 소방대,경상북도 울릉군 도동3길 3,37.4840491,130.9050836,차대차
경상북도 울릉군 봉래2길 44,,경상북도 울릉군 봉래2길 44,37.4933628,130.9091045,차량단독
경상북도 울릉군 봉래2길 44,,경상북도 울릉군 봉래2길 44,37.4933628,130.9091045,차량단독
경상북도 울릉군 울릉읍 도동3길 18 배가네식당 옆 골목길 식당 옆 골목길,경상북도 울릉군 울릉읍 도동3길 18 배가네식당 옆 골목길 식당 옆 골목길,,37.4840491,130.9050836,차량단독
경상북도 울릉군 봉래2길 43 87닭강정앞,87닭강정앞,경상북도 울릉군 봉래2길 43,37.4933628,130.9091045,차량단독
경상북도 울릉군 봉래2길 43 87닭강정앞,87닭강정앞,경상북도 울릉군 봉래2길 43,37.4933628,130.9091045,차량단독
경상북도 울릉군 도동길 34 항구 앞,항구 앞,경상북도 울릉군 도동길 34,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 34 항구 앞,항구 앞,경상북도 울릉군 도동길 34,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동2길 23 주차장 내 1층,주차장 내 1층,경상북도 울릉군 도동2길 23,37.4838913,130.9061709,차대사람
경상북도 울릉군 도동2길 23 주차장 내 1층,주차장 내 1층,경상북도 울릉군 도동2길 23,37.4838913,130.9061709,차대사람
경상북도 울릉군 도동길 83 도로폭이 협소,도로폭이 협소,경상북도 울릉군 도동길 83,37.4840452,130.9044753,차대차
경상북도 울릉군 도동길 83 도로폭이 협소,도로폭이 협소,경상북도 울릉군 도동길 83,37.4840452,130.9044753,차대차
경북 울릉 서면 남양 산0070-0001번지 임시신호대내,경북 울릉 서면 남양 산0070-0001번지 임시신호대내,,,,차대차
경북 울릉 서면 남양 산0070-0001번지 임시신호대내,경북 울릉 서면 남양 산0070-0001번지 임시신호대내,,,,차대차
경북 울릉 서면 남양 산0070-0001번지 임시신호대내,경북 울릉 서면 남양 산0070-0001번지 임시신호대내,,,,차대차
경북 울릉 서면 남양 산0070-0001번지 임시신호대내,경북 울릉 서면 남양 산0070-0001번지 임시신호대내,,,,차대차
경북 울릉 서면 태하 0392-0001번지 학포마을100m전방 우커브지점,경북 울릉 서면 태하 0392-0001번지 학포마을100m전방 우커브지점,,,,차대차
경북 울릉 서면 태하 0392-0001번지 학포마을100m전방 우커브지점,경북 울릉 서면 태하 0392-0001번지 학포마을100m전방 우커브지점,,,,차대차
경상북도 울릉군 도동길 40,,경상북도 울릉군 도동길 40,37.4825619,130.908712,차대차
경상북도 울릉군 도동길 40,,경상북도 울릉군 도동길 40,37.4825619,130.908712,차대차
경상북도 울릉군 울릉순환로 173 없음,없음,경상북도 울릉군 울릉순환로 173,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 173 없음,없음,경상북도 울릉군 울릉순환로 173,37.4742698,130.8909067,차량단독
경북 울릉 북면 천부 산0182-0015번지 커브길,경북 울릉 북면 천부 산0182-0015번지 커브길,,,,차대차
경북 울릉 북면 천부 산0182-0015번지 커브길,경북 울릉 북면 천부 산0182-0015번지 커브길,,,,차대차
경북 울릉 북면 천부 산0182-0015번지 커브길,경북 울릉 북면 천부 산0182-0015번지 커브길,,,,차대차
경상북도 울릉군 울릉읍 사동1길 사동1리 해수욕장 여자화장실 앞,경상북도 울릉군 울릉읍 사동1길 사동1리 해수욕장 여자화장실 앞,,,,차량단독
경상북도 울릉군 울릉읍 사동1길 사동1리 해수욕장 여자화장실 앞,경상북도 울릉군 울릉읍 사동1길 사동1리 해수욕장 여자화장실 앞,,,,차량단독
경상북도 울릉군 북면 천부1길 25 북면보건지소 앞 노상,경상북도 울릉군 북면 천부1길 25 북면보건지소 앞 노상,,37.5410777,130.8739888,차량단독
경상북도 울릉군 봉래길 5-9,,경상북도 울릉군 봉래길 5-9,37.4942698,130.9058294,차량단독
경상북도 울릉군 봉래길 5-9,,경상북도 울릉군 봉래길 5-9,37.4942698,130.9058294,차량단독
경상북도 울릉군 도동길 155 뒤골목,뒤골목,경상북도 울릉군 도동길 155,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 155 뒤골목,뒤골목,경상북도 울릉군 도동길 155,37.4840452,130.9044753,차량단독
경상북도 울릉군 울릉순환로 212-16 울 릉수협,울 릉수협,경상북도 울릉군 울릉순환로 212-16,37.5069766,130.9126169,차대사람
경상북도 울릉군 울릉순환로 212-16 울 릉수협,울 릉수협,경상북도 울릉군 울릉순환로 212-16,37.5069766,130.9126169,차대사람
경상북도 울릉군 봉래길 71-2 공용주차장,공용주차장,경상북도 울릉군 봉래길 71-2,37.4942698,130.9058294,차량단독
경상북도 울릉군 봉래길 71-2 공용주차장,공용주차장,경상북도 울릉군 봉래길 71-2,37.4942698,130.9058294,차량단독
경북 울릉 서면 남서 0054-0008번지 낙석다발구역,경북 울릉 서면 남서 0054-0008번지 낙석다발구역,,,,차량단독
경상북도 울릉군 도동3길 20 좁은 길목,좁은 길목,경상북도 울릉군 도동3길 20,37.4840491,130.9050836,차량단독
경상북도 울릉군 도동3길 20 좁은 길목,좁은 길목,경상북도 울릉군 도동3길 20,37.4840491,130.9050836,차량단독
경상북도 울릉군 봉래1길 19-11 도로,도로,경상북도 울릉군 봉래1길 19-11,37.4915537,130.9099592,차대차
경상북도 울릉군 봉래1길 19-11 도로,도로,경상북도 울릉군 봉래1길 19-11,37.4915537,130.9099592,차대차
경상북도 울릉군 천부1길 19-1 노상 주차,노상 주차,경상북도 울릉군 천부1길 19-1,37.5410777,130.8739888,차량단독
경상북도 울릉군 천부1길 19-1 노상 주차,노상 주차,경상북도 울릉군 천부1길 19-1,37.5410777,130.8739888,차량단독
경상북도 울릉군 울릉순환로 692 삼거리,삼거리,경상북도 울릉군 울릉순환로 692,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 147,,경상북도 울릉군 울릉순환로 147,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 147,,경상북도 울릉군 울릉순환로 147,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 556 갓길노상,갓길노상,경상북도 울릉군 울릉순환로 556,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 556 갓길노상,갓길노상,경상북도 울릉군 울릉순환로 556,37.4742698,130.8909067,차량단독
경상북도 울릉군 도동길 14,,경상북도 울릉군 도동길 14,37.4813954,130.9097905,차량단독
경상북도 울릉군 도동길 14,,경상북도 울릉군 도동길 14,37.4813954,130.9097905,차량단독
경상북도 울릉군 도동길 193,,경상북도 울릉군 도동길 193,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 193,,경상북도 울릉군 도동길 193,37.4840452,130.9044753,차량단독
경상북도 울릉군 울릉읍 도동길 118 롯데리아 앞,경상북도 울릉군 울릉읍 도동길 118 롯데리아 앞,,37.4827584,130.9080434,차량단독
경상북도 울릉군 울릉순환로 560 편도 1차로의 국지도,편도 1차로의 국지도,경상북도 울릉군 울릉순환로 560,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 560 편도 1차로의 국지도,편도 1차로의 국지도,경상북도 울릉군 울릉순환로 560,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 656 사동샷시앞,사동샷시앞,경상북도 울릉군 울릉순환로 656,37.4742698,130.8909067,차대차
경상북도 울릉군 울릉순환로 656 사동샷시앞,사동샷시앞,경상북도 울릉군 울릉순환로 656,37.4742698,130.8909067,차대차
경상북도 울릉군 도동2길 23 주차장내,주차장내,경상북도 울릉군 도동2길 23,37.4838913,130.9061709,차량단독
경상북도 울릉군 도동2길 23 주차장내,주차장내,경상북도 울릉군 도동2길 23,37.4838913,130.9061709,차량단독
경상북도 울릉군 울릉순환로 656 편도1차로 국지도로,편도1차로 국지도로,경상북도 울릉군 울릉순환로 656,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 656 편도1차로 국지도로,편도1차로 국지도로,경상북도 울릉군 울릉순환로 656,37.4742698,130.8909067,차량단독
경상북도 울릉군 도동길 181-17 KT주차장,KT주차장,경상북도 울릉군 도동길 181-17,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 181-17 KT주차장,KT주차장,경상북도 울릉군 도동길 181-17,37.4840452,130.9044753,차량단독
경상북도 울릉군 울릉순환로 3121,,경상북도 울릉군 울릉순환로 3121,37.4742698,130.8909067,차량단독
경상북도 울릉군 천부길 22 교회 앞 오르막길,교회 앞 오르막길,경상북도 울릉군 천부길 22,37.5354053,130.8715269,차대사람
경상북도 울릉군 천부길 22 교회 앞 오르막길,교회 앞 오르막길,경상북도 울릉군 천부길 22,37.5354053,130.8715269,차대사람
경상북도 울릉군 천부길 22 교회 앞 오르막길,교회 앞 오르막길,경상북도 울릉군 천부길 22,37.5354053,130.8715269,차대사람
경상북도 울릉군 천부길 22 교회 앞 오르막길,교회 앞 오르막길,경상북도 울릉군 천부길 22,37.5354053,130.8715269,차대사람
경상북도 울릉군 천부1길 20 노상 주차장,노상 주차장,경상북도 울릉군 천부1길 20,37.5410777,130.8739888,차량단독
경상북도 울릉군 천부1길 20 노상 주차장,노상 주차장,경상북도 울릉군 천부1길 20,37.5410777,130.8739888,차량단독
경상북도 울릉군 봉래길 5-9 저동 공영주차장,저동 공영주차장,경상북도 울릉군 봉래길 5-9,37.4942698,130.9058294,차대차
경상북도 울릉군 봉래길 5-9 저동 공영주차장,저동 공영주차장,경상북도 울릉군 봉래길 5-9,37.4942698,130.9058294,차대차
경상북도 울릉군 봉래길 5-9 저동 공영주차장,저동 공영주차장,경상북도 울릉군 봉래길 5-9,37.4942698,130.9058294,차대차
경상북도 울릉군 도동길 53 중앙선등 차선 구분이 없는 도로,중앙선등 차선 구분이 없는 도로,경상북도 울릉군 도동길 53,37.4840452,130.9044753,차대사람
경상북도 울릉군 도동길 53 중앙선등 차선 구분이 없는 도로,중앙선등 차선 구분이 없는 도로,경상북도 울릉군 도동길 53,37.4840452,130.9044753,차대사람
경상북도 울릉군 봉래길 6 저동커피 삼거리,저동커피 삼거리,경상북도 울릉군 봉래길 6,37.4942698,130.9058294,차대차
경상북도 울릉군 봉래길 6 저동커피 삼거리,저동커피 삼거리,경상북도 울릉군 봉래길 6,37.4942698,130.9058294,차대차
경상북도 울릉군 울릉순환로 179 노상,노상,경상북도 울릉군 울릉순환로 179,37.4742698,130.8909067,차대차
경상북도 울릉군 울릉순환로 179 노상,노상,경상북도 울릉군 울릉순환로 179,37.4742698,130.8909067,차대차
경상북도 울릉군 도동길 55,,경상북도 울릉군 도동길 55,37.4840452,130.9044753,차대사람
경상북도 울릉군 도동길 55,,경상북도 울릉군 도동길 55,37.4840452,130.9044753,차대사람
경상북도 울릉군 도동길 209,,경상북도 울릉군 도동길 209,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 209,,경상북도 울릉군 도동길 209,37.4840452,130.9044753,차량단독
경북 울릉 북면 현포 0807-0000번지 해안도로,경북 울릉 북면 현포 0807-0000번지 해안도로,,,,차량단독-도로이탈
경상북도 울릉군 천부길 53-14 주차장,주차장,경상북도 울릉군 천부길 53-14,37.5354053,130.8715269,차량단독
경상북도 울릉군 천부길 53-14 주차장,주차장,경상북도 울릉군 천부길 53-14,37.5354053,130.8715269,차량단독
경상북도 울릉군 도동길 14 울릉여객터미널 주차장,울릉여객터미널 주차장,경상북도 울릉군 도동길 14,37.4813954,130.9097905,차량단독
경상북도 울릉군 도동길 14 울릉여객터미널 주차장,울릉여객터미널 주차장,경상북도 울릉군 도동길 14,37.4813954,130.9097905,차량단독
경상북도 울릉군 울릉순환로 396-18,,경상북도 울릉군 울릉순환로 396-18,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 396-18,,경상북도 울릉군 울릉순환로 396-18,37.5069766,130.9126169,차량단독
경상북도 울릉군 도동길 14 주차장,주차장,경상북도 울릉군 도동길 14,37.4813954,130.9097905,차량단독
경상북도 울릉군 도동길 14 주차장,주차장,경상북도 울릉군 도동길 14,37.4813954,130.9097905,차량단독
경상북도 울릉군 울릉순환로 212-16,,경상북도 울릉군 울릉순환로 212-16,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 212-16,,경상북도 울릉군 울릉순환로 212-16,37.5069766,130.9126169,차량단독
경상북도 울릉군 울릉순환로 2386,,경상북도 울릉군 울릉순환로 2386,37.4742698,130.8909067,차량단독
경상북도 울릉군 울릉순환로 2386,,경상북도 울릉군 울릉순환로 2386,37.4742698,130.8909067,차량단독
